# source: JorikJooken
# original path: jj_extract\knapsackProblemInstances-master\problemInstances\n_600_c_10000000000_g_14_f_0.2_eps_0_s_100\test.in
# format: n capacity, then weight value
600 10000000000
5000000015 5000000010
5000000013 5000000039
5000000100 5000000024
5000000025 5000000073
5000000013 5000000056
5000000004 5000000036
5000000019 5000000067
5000000081 5000000013
5000000030 5000000011
5000000008 5000000044
5000000021 5000000044
5000000069 5000000048
5000000016 5000000013
5000000002 5000000004
5000000076 5000000092
5000000019 5000000095
5000000008 5000000021
5000000014 5000000072
5000000041 5000000016
5000000011 5000000093
5000000010 5000000029
5000000082 5000000066
5000000088 5000000060
5000000004 5000000092
5000000025 5000000031
5000000061 5000000081
5000000012 5000000090
5000000064 5000000026
5000000090 5000000036
5000000055 5000000066
5000000023 5000000034
5000000080 5000000030
5000000095 5000000029
5000000045 5000000017
5000000077 5000000097
5000000021 5000000007
2500000041 2500000077
2500000099 2500000002
2500000016 2500000061
2500000094 2500000065
2500000016 2500000054
2500000013 2500000064
2500000013 2500000082
2500000071 2500000039
2500000095 2500000073
2500000026 2500000074
2500000046 2500000020
2500000023 2500000070
2500000069 2500000013
2500000092 2500000081
2500000057 2500000077
2500000093 2500000066
2500000078 2500000070
2500000079 2500000019
2500000063 2500000049
2500000076 2500000065
2500000007 2500000069
2500000080 2500000004
2500000070 2500000093
2500000100 2500000087
2500000045 2500000092
2500000066 2500000082
2500000053 2500000019
2500000093 2500000031
2500000047 2500000054
2500000081 2500000027
2500000073 2500000032
2500000092 2500000024
2500000076 2500000029
2500000004 2500000007
2500000047 2500000037
2500000074 2500000071
1250000036 1250000020
1250000049 1250000007
1250000073 1250000023
1250000088 1250000019
1250000029 1250000025
1250000008 1250000036
1250000041 1250000002
1250000097 1250000092
1250000046 1250000048
1250000011 1250000009
1250000051 1250000049
1250000068 1250000060
1250000068 1250000079
1250000017 1250000019
1250000076 1250000063
1250000055 1250000032
1250000089 1250000058
1250000063 1250000052
1250000010 1250000032
1250000051 1250000035
1250000064 1250000011
1250000044 1250000096
1250000064 1250000012
1250000074 1250000034
1250000088 1250000034
1250000032 1250000088
1250000010 1250000063
1250000047 1250000088
1250000071 1250000095
1250000008 1250000014
1250000056 1250000054
1250000079 1250000075
1250000094 1250000045
1250000094 1250000015
1250000030 1250000037
1250000048 1250000061
625000098 625000083
625000027 625000036
625000013 625000033
625000014 625000029
625000094 625000099
625000026 625000059
625000090 625000083
625000072 625000072
625000050 625000087
625000047 625000078
625000087 625000031
625000086 625000023
625000033 625000061
625000028 625000002
625000047 625000034
625000023 625000093
625000034 625000002
625000098 625000027
625000072 625000022
625000100 625000065
625000024 625000072
625000052 625000089
625000030 625000062
625000003 625000001
625000071 625000090
625000039 625000040
625000099 625000057
625000016 625000031
625000029 625000058
625000067 625000066
625000011 625000025
625000065 625000091
625000098 625000015
625000058 625000100
625000068 625000039
625000001 625000004
312500090 312500061
312500046 312500062
312500008 312500082
312500062 312500032
312500021 312500091
312500057 312500082
312500090 312500057
312500065 312500038
312500001 312500011
312500078 312500031
312500098 312500046
312500011 312500076
312500047 312500088
312500044 312500084
312500095 312500072
312500064 312500010
312500065 312500036
312500069 312500087
312500030 312500037
312500094 312500019
312500010 312500002
312500095 312500058
312500002 312500023
312500012 312500099
312500034 312500092
312500024 312500071
312500029 312500036
312500067 312500020
312500071 312500028
312500007 312500043
312500095 312500100
312500001 312500033
312500077 312500078
312500008 312500081
312500071 312500085
312500048 312500045
156250093 156250027
156250059 156250069
156250025 156250075
156250014 156250097
156250006 156250069
156250004 156250045
156250085 156250019
156250059 156250014
156250035 156250080
156250052 156250049
156250035 156250001
156250035 156250053
156250011 156250083
156250092 156250038
156250069 156250025
156250095 156250041
156250054 156250061
156250040 156250053
156250008 156250094
156250072 156250012
156250061 156250089
156250056 156250029
156250063 156250001
156250039 156250032
156250038 156250001
156250032 156250047
156250018 156250008
156250074 156250065
156250072 156250040
156250074 156250035
156250084 156250029
156250018 156250003
156250055 156250031
156250072 156250045
156250027 156250028
156250056 156250034
78125048 78125089
78125035 78125033
78125081 78125087
78125033 78125033
