# source: JorikJooken
# original path: jj_extract\knapsackProblemInstances-master\problemInstances\n_800_c_10000000000_g_14_f_0.3_eps_0.001_s_300\test.in
# format: n capacity, then weight value
800 10000000000
5010000249 5010000200
5010000245 5010000148
5010000197 5010000294
5010000173 5010000098
5010000270 5010000173
5010000282 5010000038
5010000287 5010000262
5010000280 5010000066
5010000272 5010000293
5010000164 5010000036
5010000104 5010000176
5010000157 5010000076
5010000156 5010000002
5010000154 5010000133
5010000083 5010000246
5010000127 5010000237
5010000045 5010000249
5010000284 5010000184
5010000204 5010000296
5010000176 5010000031
5010000170 5010000016
5010000236 5010000258
5010000207 5010000234
5010000178 5010000276
5010000051 5010000160
5010000005 5010000085
5010000286 5010000027
5010000281 5010000246
5010000055 5010000036
5010000019 5010000125
5010000043 5010000216
5010000149 5010000089
5010000033 5010000218
5010000089 5010000274
5010000130 5010000117
5010000008 5010000031
5010000106 5010000269
5010000182 5010000100
5010000105 5010000134
5010000152 5010000211
5010000197 5010000071
5010000270 5010000185
5010000245 5010000264
2510000026 2510000214
2510000082 2510000061
2510000104 2510000030
2510000156 2510000094
2510000035 2510000255
2510000265 2510000089
2510000207 2510000136
2510000045 2510000100
2510000143 2510000279
2510000053 2510000066
2510000107 2510000046
2510000226 2510000007
2510000287 2510000146
2510000147 2510000151
2510000133 2510000287
2510000126 2510000070
2510000172 2510000012
2510000270 2510000060
2510000284 2510000103
2510000225 2510000135
2510000148 2510000134
2510000270 2510000264
2510000094 2510000066
2510000072 2510000215
2510000090 2510000185
2510000138 2510000257
2510000093 2510000168
2510000046 2510000060
2510000062 2510000240
2510000060 2510000222
2510000112 2510000238
2510000148 2510000276
2510000206 2510000201
2510000020 2510000089
2510000214 2510000196
2510000161 2510000053
2510000255 2510000151
2510000213 2510000079
2510000197 2510000183
2510000141 2510000104
2510000025 2510000212
2510000233 2510000124
2510000022 2510000034
1260000144 1260000288
1260000160 1260000156
1260000185 1260000282
1260000143 1260000191
1260000115 1260000291
1260000293 1260000089
1260000230 1260000180
1260000157 1260000011
1260000221 1260000209
1260000048 1260000126
1260000138 1260000121
1260000069 1260000103
1260000240 1260000039
1260000068 1260000174
1260000271 1260000259
1260000274 1260000037
1260000155 1260000235
1260000284 1260000224
1260000263 1260000226
1260000100 1260000135
1260000221 1260000037
1260000277 1260000297
1260000240 1260000129
1260000083 1260000234
1260000040 1260000206
1260000229 1260000231
1260000085 1260000096
1260000030 1260000007
1260000295 1260000296
1260000151 1260000219
1260000043 1260000105
1260000186 1260000249
1260000031 1260000151
1260000066 1260000163
1260000032 1260000271
1260000141 1260000166
1260000117 1260000041
1260000186 1260000201
1260000238 1260000194
1260000199 1260000129
1260000272 1260000073
1260000029 1260000256
1260000137 1260000224
635000018 635000247
635000299 635000076
635000135 635000296
635000173 635000106
635000192 635000126
635000230 635000034
635000067 635000217
635000094 635000212
635000097 635000276
635000246 635000054
635000254 635000039
635000004 635000224
635000109 635000053
635000271 635000082
635000210 635000148
635000295 635000095
635000059 635000148
635000159 635000043
635000227 635000235
635000075 635000181
635000194 635000297
635000292 635000191
635000155 635000228
635000258 635000110
635000117 635000044
635000154 635000144
635000001 635000277
635000019 635000285
635000081 635000052
635000183 635000044
635000070 635000244
635000209 635000167
635000107 635000026
635000286 635000017
635000210 635000074
635000258 635000256
635000175 635000240
635000282 635000229
635000196 635000023
635000049 635000181
635000120 635000100
635000159 635000124
635000095 635000269
322500041 322500033
322500045 322500030
322500270 322500051
322500275 322500034
322500108 322500172
322500227 322500042
322500276 322500293
322500092 322500095
322500191 322500283
322500242 322500281
322500028 322500104
322500055 322500219
322500224 322500051
322500172 322500153
322500269 322500089
