# source: JorikJooken
# original path: jj_extract\knapsackProblemInstances-master\problemInstances\n_1200_c_10000000000_g_14_f_0.3_eps_1e-05_s_100\test.in
# format: n capacity, then weight value
1200 10000000000
5000100079 5000100038
5000100028 5000100060
5000100026 5000100028
5000100089 5000100060
5000100051 5000100087
5000100011 5000100058
5000100050 5000100061
5000100095 5000100011
5000100096 5000100058
5000100047 5000100054
5000100025 5000100092
5000100008 5000100009
5000100002 5000100086
5000100077 5000100051
5000100085 5000100039
5000100083 5000100074
5000100057 5000100006
5000100037 5000100021
5000100022 5000100079
5000100047 5000100085
5000100006 5000100030
5000100087 5000100089
5000100004 5000100034
5000100008 5000100044
5000100020 5000100012
5000100088 5000100095
5000100093 5000100032
5000100008 5000100062
5000100003 5000100047
5000100049 5000100051
5000100004 5000100018
5000100094 5000100014
5000100012 5000100073
5000100015 5000100058
5000100009 5000100048
5000100021 5000100004
5000100082 5000100062
5000100086 5000100056
5000100100 5000100008
5000100034 5000100057
5000100011 5000100064
5000100011 5000100096
5000100094 5000100055
5000100075 5000100037
5000100034 5000100068
5000100023 5000100059
5000100087 5000100002
5000100015 5000100030
5000100032 5000100002
5000100094 5000100049
5000100078 5000100036
5000100065 5000100083
5000100041 5000100008
5000100096 5000100098
5000100097 5000100006
5000100062 5000100094
5000100015 5000100008
5000100097 5000100025
5000100014 5000100100
5000100098 5000100095
5000100009 5000100048
5000100075 5000100055
5000100021 5000100090
5000100077 5000100041
2500100022 2500100085
2500100097 2500100060
2500100039 2500100090
2500100091 2500100075
2500100027 2500100022
2500100076 2500100003
2500100019 2500100084
2500100097 2500100053
2500100064 2500100013
2500100093 2500100057
2500100092 2500100026
2500100097 2500100027
2500100076 2500100009
2500100065 2500100036
2500100002 2500100098
2500100010 2500100007
2500100014 2500100020
2500100044 2500100032
2500100033 2500100019
2500100068 2500100015
2500100017 2500100034
2500100073 2500100078
2500100024 2500100013
2500100017 2500100064
2500100049 2500100010
2500100051 2500100096
2500100057 2500100032
2500100076 2500100048
2500100016 2500100011
2500100033 2500100061
2500100020 2500100052
2500100069 2500100023
2500100094 2500100056
2500100010 2500100066
2500100003 2500100003
2500100069 2500100017
2500100054 2500100097
2500100061 2500100027
2500100067 2500100011
2500100037 2500100024
2500100083 2500100089
2500100005 2500100005
2500100071 2500100091
2500100051 2500100051
2500100054 2500100050
2500100001 2500100081
2500100032 2500100042
2500100064 2500100094
2500100066 2500100086
2500100096 2500100023
2500100079 2500100098
2500100033 2500100020
2500100034 2500100023
2500100027 2500100021
2500100082 2500100063
2500100090 2500100091
2500100092 2500100090
2500100063 2500100071
2500100093 2500100059
2500100026 2500100082
2500100041 2500100088
2500100014 2500100022
2500100010 2500100038
2500100099 2500100058
1250100057 1250100082
1250100091 1250100069
1250100016 1250100093
1250100063 1250100014
1250100049 1250100061
1250100016 1250100001
1250100047 1250100038
1250100019 1250100051
1250100092 1250100001
1250100086 1250100056
1250100031 1250100084
1250100032 1250100076
1250100094 1250100068
1250100039 1250100010
1250100019 1250100015
1250100021 1250100087
1250100074 1250100065
1250100002 1250100042
1250100044 1250100004
1250100093 1250100085
1250100017 1250100026
1250100005 1250100084
1250100052 1250100053
1250100033 1250100096
1250100049 1250100023
1250100050 1250100084
1250100056 1250100035
1250100090 1250100060
1250100036 1250100011
1250100081 1250100011
1250100091 1250100015
1250100071 1250100064
1250100080 1250100079
1250100087 1250100050
1250100018 1250100001
1250100033 1250100012
1250100026 1250100097
1250100045 1250100053
1250100080 1250100065
1250100029 1250100079
1250100089 1250100034
1250100090 1250100064
1250100027 1250100005
1250100084 1250100090
1250100059 1250100014
1250100092 1250100032
1250100081 1250100003
1250100008 1250100073
1250100098 1250100034
1250100046 1250100031
1250100093 1250100026
1250100094 1250100039
1250100062 1250100056
1250100026 1250100069
1250100069 1250100004
1250100055 1250100076
1250100055 1250100045
1250100065 1250100098
1250100054 1250100076
1250100018 1250100021
1250100078 1250100055
1250100081 1250100046
1250100100 1250100012
1250100090 1250100025
625100018 625100072
625100011 625100008
625100064 625100093
