# source: JorikJooken
# original path: jj_extract\knapsackProblemInstances-master\problemInstances\n_1000_c_10000000000_g_14_f_0.1_eps_0_s_300\test.in
# format: n capacity, then weight value
1000 10000000000
5000000069 5000000074
5000000003 5000000154
5000000182 5000000236
5000000082 5000000194
5000000175 5000000172
5000000067 5000000195
5000000218 5000000256
5000000021 5000000169
5000000258 5000000169
5000000263 5000000134
5000000104 5000000169
5000000275 5000000042
5000000018 5000000067
5000000245 5000000111
5000000048 5000000202
5000000037 5000000135
5000000048 5000000246
5000000229 5000000179
5000000144 5000000152
5000000186 5000000171
5000000293 5000000114
5000000047 5000000027
5000000202 5000000163
5000000128 5000000157
5000000109 5000000068
5000000140 5000000025
5000000272 5000000251
5000000139 5000000043
5000000209 5000000267
5000000062 5000000223
5000000269 5000000095
5000000226 5000000255
5000000038 5000000181
5000000138 5000000019
5000000178 5000000157
5000000262 5000000245
5000000126 5000000021
5000000055 5000000201
5000000104 5000000234
5000000016 5000000043
5000000161 5000000074
5000000244 5000000281
5000000254 5000000205
5000000063 5000000082
5000000111 5000000143
5000000269 5000000287
5000000101 5000000058
5000000258 5000000168
5000000237 5000000234
5000000071 5000000290
5000000056 5000000151
5000000068 5000000154
5000000157 5000000153
5000000034 5000000094
5000000133 5000000123
5000000004 5000000272
5000000204 5000000192
5000000246 5000000130
5000000227 5000000244
5000000032 5000000042
5000000191 5000000022
5000000208 5000000206
5000000010 5000000137
5000000195 5000000136
5000000128 5000000209
5000000190 5000000159
5000000196 5000000134
5000000130 5000000080
5000000149 5000000071
2500000272 2500000064
2500000226 2500000097
2500000014 2500000241
2500000039 2500000244
2500000291 2500000210
2500000242 2500000187
2500000031 2500000229
2500000201 2500000271
2500000072 2500000077
2500000132 2500000242
2500000296 2500000263
2500000227 2500000191
2500000012 2500000113
2500000009 2500000161
2500000186 2500000061
2500000158 2500000152
2500000289 2500000085
2500000260 2500000177
2500000047 2500000033
2500000060 2500000082
2500000187 2500000125
2500000202 2500000052
2500000217 2500000011
2500000048 2500000168
2500000134 2500000243
2500000262 2500000251
2500000249 2500000265
2500000291 2500000273
2500000190 2500000043
2500000174 2500000038
2500000112 2500000232
2500000012 2500000202
2500000210 2500000018
2500000071 2500000158
2500000078 2500000030
2500000147 2500000035
2500000269 2500000268
2500000270 2500000118
2500000256 2500000270
2500000037 2500000272
2500000032 2500000216
2500000185 2500000003
2500000020 2500000213
2500000131 2500000086
2500000177 2500000098
2500000255 2500000207
2500000283 2500000281
2500000229 2500000008
2500000106 2500000095
2500000204 2500000237
2500000240 2500000085
2500000018 2500000198
2500000252 2500000055
2500000272 2500000087
2500000029 2500000052
2500000288 2500000207
2500000212 2500000282
2500000189 2500000168
