# source: JorikJooken
# original path: jj_extract\knapsackProblemInstances-master\problemInstances\n_1200_c_10000000000_g_10_f_0.2_eps_0.001_s_200\test.in
# format: n capacity, then weight value
1200 10000000000
5010000042 5010000065
5010000090 5010000090
5010000197 5010000050
5010000066 5010000162
5010000026 5010000173
5010000138 5010000105
5010000079 5010000198
5010000112 5010000032
5010000167 5010000119
5010000050 5010000196
5010000015 5010000105
5010000036 5010000064
5010000029 5010000005
5010000014 5010000081
5010000151 5010000098
5010000098 5010000191
5010000136 5010000080
5010000137 5010000048
5010000051 5010000094
5010000132 5010000116
5010000095 5010000124
5010000192 5010000020
5010000070 5010000146
5010000061 5010000095
5010000059 5010000187
5010000015 5010000200
5010000031 5010000021
5010000129 5010000060
5010000126 5010000101
5010000091 5010000105
5010000139 5010000078
5010000188 5010000083
5010000019 5010000181
5010000122 5010000196
5010000188 5010000109
5010000028 5010000071
5010000005 5010000194
5010000064 5010000127
5010000181 5010000046
5010000121 5010000032
5010000001 5010000086
5010000068 5010000066
5010000080 5010000017
5010000162 5010000165
5010000015 5010000020
5010000185 5010000157
5010000013 5010000110
5010000172 5010000138
5010000015 5010000198
5010000044 5010000140
5010000114 5010000081
5010000158 5010000103
5010000011 5010000042
5010000029 5010000073
5010000068 5010000048
5010000105 5010000003
5010000176 5010000044
5010000063 5010000121
5010000122 5010000035
5010000080 5010000168
5010000048 5010000070
5010000094 5010000087
5010000095 5010000111
5010000061 5010000001
5010000177 5010000117
5010000156 5010000021
5010000183 5010000140
5010000070 5010000072
5010000004 5010000192
5010000027 5010000051
5010000145 5010000138
5010000035 5010000059
5010000149 5010000145
5010000119 5010000139
5010000088 5010000003
5010000102 5010000179
5010000012 5010000182
5010000154 5010000140
5010000196 5010000094
5010000006 5010000116
5010000159 5010000117
5010000150 5010000187
5010000150 5010000129
5010000077 5010000033
5010000165 5010000059
5010000138 5010000062
5010000181 5010000164
5010000155 5010000194
5010000143 5010000128
5010000026 5010000148
5010000133 5010000045
5010000015 5010000175
5010000057 5010000133
5010000114 5010000080
5010000178 5010000022
5010000052 5010000151
5010000015 5010000094
5010000071 5010000010
5010000021 5010000178
5010000175 5010000194
5010000088 5010000104
5010000099 5010000126
5010000188 5010000116
5010000097 5010000057
5010000131 5010000013
5010000088 5010000080
2510000176 2510000191
2510000028 2510000146
2510000053 2510000147
2510000116 2510000190
2510000043 2510000125
2510000126 2510000123
2510000073 2510000145
2510000114 2510000046
2510000081 2510000112
2510000050 2510000013
2510000176 2510000146
2510000003 2510000159
2510000036 2510000098
2510000054 2510000146
2510000019 2510000149
2510000096 2510000022
2510000028 2510000114
2510000007 2510000080
2510000172 2510000018
2510000157 2510000148
2510000096 2510000045
2510000094 2510000149
2510000047 2510000002
2510000123 2510000085
2510000026 2510000084
2510000147 2510000077
2510000163 2510000183
2510000006 2510000124
2510000074 2510000063
2510000053 2510000170
2510000028 2510000180
2510000020 2510000104
2510000025 2510000009
2510000146 2510000095
2510000200 2510000167
2510000002 2510000136
2510000044 2510000170
2510000174 2510000193
2510000014 2510000019
2510000081 2510000018
2510000088 2510000006
2510000183 2510000063
2510000087 2510000120
2510000171 2510000197
2510000124 2510000024
2510000114 2510000187
2510000200 2510000010
2510000015 2510000150
2510000169 2510000055
2510000054 2510000110
2510000142 2510000074
2510000192 2510000026
2510000110 2510000165
2510000195 2510000182
2510000009 2510000144
2510000050 2510000149
2510000010 2510000087
2510000112 2510000110
2510000099 2510000166
2510000153 2510000083
2510000026 2510000117
2510000172 2510000006
2510000171 2510000097
2510000088 2510000160
2510000055 2510000061
2510000140 2510000155
2510000164 2510000049
2510000121 2510000200
2510000180 2510000164
2510000118 2510000148
2510000159 2510000040
2510000045 2510000138
2510000073 2510000175
2510000059 2510000123
2510000056 2510000128
2510000077 2510000055
2510000093 2510000173
2510000068 2510000126
2510000127 2510000200
2510000106 2510000089
2510000107 2510000104
2510000070 2510000106
2510000089 2510000175
2510000093 2510000103
2510000021 2510000019
2510000041 2510000170
2510000045 2510000199
2510000029 2510000050
2510000073 2510000076
2510000048 2510000050
2510000191 2510000170
2510000077 2510000112
2510000127 2510000162
2510000070 2510000094
2510000103 2510000080
2510000055 2510000084
2510000060 2510000179
2510000096 2510000016
2510000176 2510000189
2510000132 2510000058
2510000030 2510000086
2510000150 2510000126
2510000121 2510000183
2510000168 2510000058
2510000022 2510000095
2510000083 2510000180
1260000191 1260000152
1260000058 1260000179
1260000118 1260000121
1260000188 1260000058
1260000143 1260000029
1260000004 1260000021
1260000163 1260000018
1260000070 1260000010
1260000057 1260000105
1260000012 1260000133
1260000126 1260000152
1260000109 1260000036
1260000081 1260000049
1260000093 1260000102
1260000094 1260000181
1260000189 1260000167
1260000156 1260000114
1260000188 1260000135
1260000001 1260000035
1260000174 1260000006
1260000133 1260000175
1260000016 1260000004
1260000164 1260000029
1260000058 1260000066
1260000109 1260000171
1260000073 1260000107
1260000018 1260000198
1260000134 1260000195
1260000087 1260000141
1260000091 1260000112
1260000048 1260000058
1260000059 1260000193
1260000017 1260000052
1260000198 1260000013
1260000183 1260000067
1260000070 1260000195
1260000110 1260000023
1260000174 1260000165
1260000093 1260000136
1260000026 1260000102
1260000099 1260000193
1260000003 1260000060
1260000183 1260000162
1260000032 1260000173
1260000078 1260000027
1260000093 1260000042
1260000111 1260000046
1260000036 1260000087
1260000140 1260000048
1260000182 1260000093
1260000055 1260000179
1260000036 1260000064
1260000196 1260000128
1260000091 1260000171
1260000176 1260000163
1260000090 1260000030
1260000191 1260000047
1260000107 1260000021
1260000045 1260000038
1260000056 1260000050
1260000197 1260000132
1260000066 1260000099
1260000141 1260000042
1260000100 1260000113
1260000102 1260000045
1260000193 1260000027
1260000128 1260000082
1260000058 1260000184
1260000163 1260000023
1260000161 1260000184
1260000025 1260000083
1260000106 1260000025
1260000131 1260000155
1260000023 1260000103
1260000060 1260000046
1260000142 1260000035
1260000186 1260000182
1260000009 1260000135
1260000192 1260000189
1260000125 1260000076
1260000157 1260000046
1260000006 1260000090
1260000049 1260000125
1260000127 1260000134
1260000107 1260000100
1260000017 1260000185
1260000141 1260000016
1260000169 1260000097
1260000043 1260000011
1260000133 1260000178
1260000144 1260000096
1260000040 1260000173
1260000199 1260000062
1260000175 1260000025
1260000020 1260000193
1260000025 1260000095
1260000133 1260000175
1260000152 1260000126
1260000175 1260000192
1260000155 1260000041
1260000113 1260000117
1260000027 1260000080
1260000190 1260000061
1260000113 1260000044
1260000006 1260000104
1260000198 1260000051
635000186 635000181
635000102 635000094
635000132 635000157
635000176 635000181
635000102 635000146
635000175 635000058
635000136 635000155
635000016 635000103
635000173 635000026
635000063 635000127
635000164 635000099
635000028 635000113
635000067 635000148
635000200 635000069
635000194 635000142
635000006 635000168
635000098 635000139
635000159 635000035
635000195 635000019
635000026 635000167
635000159 635000144
635000003 635000018
635000015 635000032
635000009 635000169
635000028 635000085
635000118 635000191
635000112 635000091
635000099 635000168
635000189 635000184
635000011 635000139
635000162 635000071
635000196 635000058
635000060 635000063
635000060 635000182
635000185 635000117
635000103 635000090
635000093 635000193
635000055 635000136
635000182 635000041
635000177 635000098
635000130 635000087
635000117 635000125
635000030 635000180
635000017 635000110
635000093 635000121
635000012 635000052
635000111 635000036
635000061 635000065
635000060 635000037
635000108 635000157
635000062 635000019
635000059 635000083
635000016 635000016
635000082 635000100
635000188 635000175
635000039 635000022
635000004 635000153
635000143 635000140
635000122 635000092
635000166 635000037
635000058 635000152
635000148 635000121
635000005 635000110
635000133 635000004
635000120 635000092
635000175 635000132
635000047 635000128
635000157 635000189
635000024 635000145
635000167 635000079
635000184 635000049
635000180 635000102
635000141 635000128
635000003 635000099
635000087 635000176
635000037 635000154
635000041 635000056
635000133 635000106
635000144 635000098
635000052 635000032
635000099 635000140
635000153 635000048
635000184 635000111
635000039 635000178
635000111 635000181
635000017 635000053
635000042 635000151
635000136 635000107
635000107 635000025
635000169 635000108
635000135 635000036
635000180 635000164
635000063 635000076
635000089 635000095
635000026 635000010
635000073 635000171
635000178 635000079
635000098 635000157
635000140 635000175
635000025 635000060
635000176 635000131
635000046 635000141
635000093 635000091
635000109 635000116
635000171 635000046
635000128 635000074
322500016 322500094
322500137 322500089
322500114 322500077
322500018 322500031
322500070 322500106
322500074 322500139
322500108 322500131
322500193 322500095
322500016 322500049
322500180 322500078
322500046 322500050
322500102 322500147
322500092 322500108
322500176 322500143
322500133 322500081
322500182 322500187
322500116 322500057
322500052 322500132
322500153 322500057
322500187 322500023
322500077 322500174
322500090 322500008
322500056 322500050
322500089 322500050
322500028 322500019
322500155 322500030
322500066 322500147
