# source: JorikJooken
# original path: jj_extract\knapsackProblemInstances-master\problemInstances\n_400_c_10000000000_g_14_f_0.3_eps_0.001_s_300\test.in
# format: n capacity, then weight value
400 10000000000
5010000268 5010000155
5010000102 5010000141
5010000181 5010000107
5010000138 5010000255
5010000092 5010000127
5010000278 5010000185
5010000185 5010000017
5010000104 5010000067
5010000021 5010000292
5010000178 5010000113
5010000047 5010000202
5010000060 5010000041
5010000272 5010000290
5010000127 5010000103
5010000129 5010000207
5010000021 5010000206
5010000219 5010000142
5010000273 5010000075
5010000282 5010000223
5010000143 5010000043
5010000234 5010000274
2510000100 2510000012
2510000264 2510000128
2510000296 2510000004
2510000146 2510000107
2510000236 2510000282
2510000254 2510000133
2510000043 2510000229
2510000193 2510000187
2510000018 2510000042
2510000047 2510000017
2510000230 2510000097
2510000011 2510000147
2510000039 2510000180
2510000237 2510000003
2510000177 2510000100
2510000018 2510000195
2510000145 2510000267
2510000159 2510000016
2510000003 2510000114
2510000117 2510000060
2510000088 2510000203
1260000206 1260000198
1260000163 1260000095
1260000037 1260000280
1260000158 1260000118
1260000162 1260000158
1260000249 1260000228
1260000030 1260000075
1260000019 1260000075
1260000167 1260000216
1260000100 1260000086
1260000191 1260000114
1260000181 1260000040
1260000272 1260000170
1260000268 1260000013
1260000218 1260000167
1260000229 1260000015
1260000130 1260000008
1260000221 1260000288
1260000107 1260000096
1260000172 1260000181
1260000042 1260000290
635000010 635000134
635000275 635000120
635000297 635000275
635000253 635000279
635000057 635000167
635000099 635000132
635000063 635000047
635000251 635000042
635000074 635000222
635000261 635000233
635000110 635000101
635000116 635000047
635000083 635000270
635000080 635000267
635000279 635000033
635000264 635000202
635000084 635000296
635000060 635000124
635000269 635000187
635000161 635000142
635000054 635000101
322500197 322500110
322500002 322500206
322500022 322500230
322500128 322500059
322500074 322500240
322500279 322500176
322500293 322500166
322500032 322500094
322500266 322500205
322500063 322500156
322500054 322500054
322500041 322500163
322500175 322500280
322500096 322500265
322500191 322500086
322500172 322500192
322500253 322500107
322500170 322500186
322500009 322500051
322500151 322500003
322500162 322500048
166250108 166250275
166250091 166250171
166250278 166250149
166250221 166250120
166250182 166250111
166250004 166250095
166250299 166250242
166250090 166250192
166250156 166250247
166250246 166250100
166250232 166250108
166250289 166250250
166250168 166250040
166250157 166250228
166250211 166250035
166250078 166250096
166250191 166250023
166250010 166250235
166250196 166250003
166250236 166250201
166250034 166250019
88125054 88125089
88125199 88125005
88125010 88125300
88125071 88125216
88125150 88125156
88125185 88125035
88125003 88125171
88125289 88125119
88125129 88125017
88125001 88125054
88125029 88125050
88125209 88125098
88125273 88125059
88125248 88125067
88125056 88125100
88125162 88125008
88125158 88125157
88125104 88125234
88125207 88125202
88125217 88125128
88125199 88125073
49062554 49062692
49062668 49062564
49062705 49062735
49062639 49062548
49062793 49062741
49062606 49062544
49062793 49062537
49062523 49062722
49062559 49062716
49062524 49062770
49062513 49062687
49062548 49062639
49062586 49062529
49062692 49062724
49062793 49062548
49062689 49062615
49062748 49062720
49062638 49062517
49062576 49062525
49062769 49062688
49062520 49062649
29531502 29531526
29531451 29531315
29531349 29531389
29531296 29531488
29531438 29531251
29531388 29531274
29531548 29531394
29531284 29531412
29531430 29531368
29531435 29531290
29531276 29531506
