# source: JorikJooken
# original path: jj_extract\knapsackProblemInstances-master\problemInstances\n_1000_c_10000000000_g_14_f_0.1_eps_0.01_s_200\test.in
# format: n capacity, then weight value
1000 10000000000
5100000131 5100000046
5100000117 5100000039
5100000177 5100000018
5100000038 5100000200
5100000147 5100000081
5100000099 5100000032
5100000018 5100000125
5100000128 5100000120
5100000036 5100000010
5100000064 5100000061
5100000080 5100000057
5100000035 5100000154
5100000060 5100000196
5100000007 5100000062
5100000107 5100000010
5100000185 5100000038
5100000194 5100000146
5100000197 5100000018
5100000101 5100000042
5100000091 5100000005
5100000035 5100000075
5100000180 5100000108
5100000034 5100000179
5100000093 5100000142
5100000099 5100000118
5100000003 5100000156
5100000132 5100000064
5100000050 5100000100
5100000144 5100000125
5100000107 5100000115
5100000085 5100000070
5100000196 5100000049
5100000031 5100000169
5100000072 5100000137
5100000157 5100000066
5100000129 5100000162
5100000124 5100000188
5100000051 5100000035
5100000094 5100000058
5100000123 5100000030
5100000153 5100000066
5100000083 5100000008
5100000006 5100000131
5100000010 5100000136
5100000129 5100000090
5100000112 5100000084
5100000029 5100000085
5100000182 5100000151
5100000139 5100000007
5100000180 5100000145
5100000144 5100000098
5100000133 5100000103
5100000093 5100000143
5100000166 5100000187
5100000037 5100000139
5100000131 5100000196
5100000064 5100000168
5100000062 5100000050
5100000083 5100000052
5100000186 5100000124
5100000071 5100000045
5100000043 5100000093
5100000091 5100000004
5100000059 5100000009
5100000176 5100000176
5100000063 5100000009
5100000009 5100000170
5100000014 5100000167
5100000047 5100000020
2600000125 2600000143
2600000183 2600000199
2600000087 2600000076
2600000091 2600000145
2600000109 2600000156
2600000059 2600000161
2600000198 2600000015
2600000166 2600000033
2600000056 2600000095
2600000033 2600000078
2600000009 2600000112
2600000128 2600000120
2600000094 2600000140
2600000193 2600000157
2600000032 2600000102
2600000165 2600000061
2600000014 2600000009
2600000177 2600000006
2600000123 2600000029
2600000179 2600000054
2600000147 2600000015
2600000178 2600000034
2600000082 2600000141
2600000073 2600000032
2600000071 2600000116
2600000110 2600000158
2600000107 2600000078
2600000187 2600000178
2600000052 2600000122
2600000030 2600000183
2600000146 2600000030
2600000069 2600000112
2600000187 2600000038
2600000005 2600000087
2600000128 2600000098
2600000052 2600000105
2600000042 2600000092
2600000042 2600000049
2600000119 2600000071
2600000148 2600000118
2600000126 2600000132
2600000121 2600000110
2600000048 2600000030
2600000024 2600000157
2600000192 2600000199
2600000039 2600000065
2600000080 2600000011
2600000081 2600000187
2600000021 2600000151
2600000064 2600000090
2600000083 2600000011
2600000117 2600000027
2600000127 2600000043
2600000079 2600000081
2600000120 2600000158
2600000062 2600000137
2600000036 2600000168
2600000148 2600000014
2600000096 2600000062
2600000135 2600000193
2600000196 2600000037
2600000037 2600000051
2600000199 2600000023
2600000199 2600000014
2600000099 2600000028
2600000007 2600000157
2600000160 2600000004
2600000174 2600000061
2600000051 2600000035
1350000049 1350000009
1350000021 1350000143
1350000150 1350000143
1350000041 1350000157
1350000019 1350000130
1350000002 1350000052
1350000068 1350000029
1350000125 1350000044
1350000021 1350000154
1350000128 1350000198
1350000119 1350000138
1350000189 1350000096
1350000181 1350000126
1350000119 1350000009
1350000142 1350000108
1350000104 1350000189
1350000027 1350000035
1350000035 1350000113
1350000090 1350000091
1350000184 1350000156
1350000077 1350000130
1350000106 1350000011
1350000089 1350000117
1350000048 1350000175
1350000123 1350000057
1350000103 1350000017
1350000096 1350000077
1350000107 1350000167
1350000071 1350000086
1350000084 1350000050
1350000069 1350000160
1350000048 1350000002
1350000106 1350000124
1350000124 1350000003
1350000130 1350000053
1350000198 1350000073
1350000038 1350000172
1350000062 1350000003
1350000138 1350000006
1350000179 1350000036
1350000123 1350000055
1350000047 1350000085
1350000021 1350000002
1350000178 1350000089
1350000037 1350000200
1350000039 1350000171
1350000166 1350000186
1350000132 1350000089
1350000031 1350000173
1350000028 1350000045
1350000161 1350000127
1350000172 1350000143
1350000029 1350000156
1350000113 1350000022
1350000119 1350000078
1350000171 1350000046
1350000077 1350000159
1350000184 1350000099
1350000128 1350000039
1350000022 1350000142
1350000021 1350000164
1350000026 1350000089
1350000154 1350000025
1350000135 1350000133
1350000064 1350000119
1350000055 1350000178
1350000082 1350000192
1350000161 1350000054
1350000087 1350000190
725000030 725000084
725000161 725000108
725000107 725000067
725000068 725000033
725000072 725000056
725000165 725000190
725000170 725000027
725000113 725000069
725000149 725000189
725000067 725000033
725000145 725000145
725000024 725000150
725000060 725000077
725000184 725000084
725000151 725000092
725000138 725000006
725000090 725000151
725000043 725000021
725000130 725000199
725000076 725000033
725000043 725000023
725000093 725000019
725000149 725000032
725000108 725000081
725000127 725000079
725000113 725000140
725000003 725000142
725000132 725000003
725000069 725000125
725000124 725000004
725000089 725000187
725000123 725000119
725000002 725000174
725000135 725000029
725000117 725000132
725000016 725000024
725000125 725000094
725000027 725000045
725000020 725000142
725000171 725000011
725000070 725000164
725000033 725000060
725000151 725000139
725000060 725000179
725000007 725000111
725000058 725000072
725000134 725000006
725000070 725000032
725000101 725000062
725000128 725000169
725000177 725000106
725000019 725000010
725000075 725000142
725000127 725000189
725000048 725000113
725000089 725000121
725000155 725000014
725000183 725000083
725000083 725000131
725000143 725000163
725000024 725000101
725000036 725000046
725000089 725000069
725000189 725000094
725000019 725000113
725000126 725000017
725000147 725000116
725000164 725000187
725000131 725000058
412500081 412500015
412500107 412500089
412500021 412500169
412500087 412500042
412500034 412500100
412500199 412500016
412500198 412500050
412500150 412500087
412500186 412500079
412500086 412500133
412500113 412500143
412500192 412500140
412500119 412500059
412500016 412500063
412500054 412500036
412500173 412500159
412500078 412500192
412500100 412500191
412500012 412500111
412500095 412500110
412500011 412500009
412500047 412500121
412500105 412500058
412500120 412500092
412500070 412500044
412500154 412500036
412500109 412500067
412500194 412500102
412500068 412500022
412500106 412500114
412500169 412500134
412500070 412500135
412500091 412500153
412500125 412500002
412500178 412500113
412500146 412500115
412500080 412500066
412500182 412500106
412500056 412500039
412500130 412500109
412500039 412500053
412500011 412500080
412500171 412500102
412500172 412500137
412500028 412500018
412500088 412500130
412500069 412500064
412500086 412500185
412500181 412500141
412500042 412500132
412500012 412500095
412500174 412500018
412500113 412500149
412500166 412500068
412500043 412500136
412500171 412500059
412500007 412500073
412500034 412500162
412500069 412500163
412500039 412500116
412500018 412500016
412500094 412500132
412500097 412500079
412500039 412500168
412500013 412500106
412500165 412500101
412500111 412500051
412500013 412500015
412500096 412500046
256250090 256250040
256250007 256250041
256250045 256250017
256250171 256250198
256250158 256250086
256250007 256250189
256250132 256250176
256250132 256250019
256250142 256250079
256250071 256250170
256250112 256250130
256250086 256250006
256250069 256250121
256250197 256250173
256250078 256250047
256250113 256250036
256250119 256250138
256250138 256250051
256250149 256250088
256250174 256250180
256250009 256250092
256250159 256250127
256250134 256250016
256250155 256250177
256250100 256250085
256250128 256250137
256250017 256250170
256250115 256250044
256250143 256250038
256250089 256250049
256250112 256250052
256250055 256250067
256250036 256250045
256250060 256250051
256250094 256250014
256250025 256250090
256250071 256250135
256250070 256250044
256250136 256250026
256250041 256250016
256250068 256250030
256250079 256250160
256250049 256250104
256250097 256250043
256250170 256250124
256250068 256250131
256250106 256250041
256250182 256250172
256250025 256250074
256250122 256250048
256250103 256250166
256250061 256250169
256250164 256250118
256250091 256250195
256250117 256250106
256250027 256250128
256250032 256250084
256250121 256250064
256250149 256250062
256250102 256250022
256250105 256250039
256250054 256250081
256250046 256250184
256250003 256250192
256250054 256250116
256250036 256250126
