# source: JorikJooken
# original path: jj_extract\knapsackProblemInstances-master\problemInstances\n_800_c_10000000000_g_14_f_0.2_eps_1e-05_s_200\test.in
# format: n capacity, then weight value
800 10000000000
5000100055 5000100120
5000100012 5000100060
5000100017 5000100171
5000100024 5000100162
5000100001 5000100078
5000100005 5000100197
5000100055 5000100085
5000100052 5000100152
5000100136 5000100186
5000100057 5000100012
5000100168 5000100072
5000100111 5000100166
5000100195 5000100119
5000100039 5000100168
5000100181 5000100011
5000100032 5000100103
5000100147 5000100084
5000100175 5000100095
5000100065 5000100057
5000100146 5000100123
5000100113 5000100009
5000100139 5000100022
5000100140 5000100077
5000100157 5000100108
5000100180 5000100009
5000100092 5000100011
5000100060 5000100138
5000100038 5000100154
5000100197 5000100033
5000100193 5000100048
5000100154 5000100140
5000100058 5000100156
5000100164 5000100189
5000100109 5000100075
5000100061 5000100087
5000100194 5000100072
5000100189 5000100085
5000100033 5000100178
5000100007 5000100044
5000100197 5000100078
5000100198 5000100147
5000100019 5000100008
5000100111 5000100040
5000100019 5000100008
5000100195 5000100102
5000100016 5000100010
5000100160 5000100083
5000100192 5000100059
5000100123 5000100142
2500100121 2500100036
2500100033 2500100162
2500100109 2500100138
2500100022 2500100033
2500100086 2500100045
2500100116 2500100100
2500100077 2500100168
2500100160 2500100192
2500100137 2500100179
2500100101 2500100037
2500100081 2500100025
2500100120 2500100181
2500100012 2500100108
2500100031 2500100006
2500100022 2500100146
2500100186 2500100190
2500100058 2500100066
2500100160 2500100150
2500100135 2500100181
2500100194 2500100142
2500100101 2500100192
2500100117 2500100057
2500100067 2500100108
2500100169 2500100004
2500100188 2500100108
2500100018 2500100185
2500100116 2500100142
2500100025 2500100002
2500100124 2500100152
2500100106 2500100099
2500100190 2500100133
2500100028 2500100043
2500100096 2500100139
2500100111 2500100184
2500100068 2500100200
2500100034 2500100002
2500100004 2500100069
2500100016 2500100034
2500100029 2500100128
2500100005 2500100166
2500100122 2500100177
2500100053 2500100082
2500100063 2500100125
2500100049 2500100054
2500100032 2500100156
2500100025 2500100082
2500100148 2500100055
2500100194 2500100003
2500100088 2500100031
1250100118 1250100137
1250100114 1250100144
1250100062 1250100001
1250100191 1250100020
1250100166 1250100107
1250100174 1250100010
1250100152 1250100031
1250100026 1250100164
1250100040 1250100176
1250100173 1250100029
1250100180 1250100060
1250100186 1250100107
1250100189 1250100166
1250100073 1250100111
1250100022 1250100195
1250100039 1250100130
1250100094 1250100004
1250100171 1250100137
1250100164 1250100098
1250100092 1250100068
1250100041 1250100145
1250100155 1250100098
1250100124 1250100011
1250100117 1250100028
1250100117 1250100125
1250100034 1250100022
1250100023 1250100108
1250100102 1250100046
1250100184 1250100154
1250100047 1250100045
1250100081 1250100025
1250100134 1250100144
1250100015 1250100134
1250100131 1250100031
1250100183 1250100040
1250100133 1250100009
1250100018 1250100129
1250100091 1250100081
1250100067 1250100105
1250100182 1250100024
1250100001 1250100017
1250100176 1250100175
1250100081 1250100127
1250100164 1250100003
1250100045 1250100057
1250100063 1250100194
1250100071 1250100178
1250100047 1250100142
1250100184 1250100070
625100099 625100126
625100099 625100131
625100082 625100148
625100055 625100042
625100159 625100186
625100076 625100135
625100149 625100060
625100190 625100067
625100022 625100012
625100174 625100114
625100116 625100063
625100187 625100058
625100150 625100148
625100118 625100109
625100114 625100137
625100184 625100036
625100152 625100035
625100028 625100085
625100057 625100177
625100159 625100172
625100176 625100183
625100160 625100039
625100124 625100092
625100026 625100144
625100116 625100184
625100011 625100113
625100125 625100176
625100148 625100024
625100143 625100139
625100131 625100122
625100148 625100087
625100097 625100122
625100075 625100175
625100089 625100042
625100152 625100125
625100155 625100134
625100150 625100062
625100122 625100133
625100112 625100091
625100143 625100153
625100038 625100071
625100036 625100073
625100185 625100157
625100175 625100197
625100114 625100178
625100180 625100113
625100072 625100097
625100013 625100056
625100118 625100153
312600003 312600107
312600058 312600146
312600099 312600120
312600107 312600023
312600081 312600035
312600093 312600089
312600178 312600070
312600156 312600081
312600163 312600004
312600084 312600041
312600027 312600092
312600035 312600153
312600016 312600193
312600007 312600053
312600185 312600103
312600005 312600059
312600121 312600033
312600102 312600017
312600194 312600170
312600128 312600031
312600053 312600050
312600072 312600147
312600181 312600027
312600147 312600146
312600094 312600125
312600033 312600174
312600094 312600007
312600073 312600067
312600091 312600150
312600009 312600049
312600120 312600012
312600198 312600006
312600140 312600016
312600004 312600049
312600023 312600090
312600103 312600036
312600009 312600097
312600146 312600056
312600097 312600141
312600073 312600013
312600192 312600040
312600067 312600182
312600053 312600085
312600097 312600090
312600018 312600161
312600197 312600172
312600149 312600197
312600001 312600105
312600109 312600030
156350054 156350012
156350198 156350055
156350003 156350134
156350075 156350138
156350128 156350197
156350087 156350076
156350090 156350059
156350023 156350139
156350142 156350019
156350076 156350044
156350156 156350046
156350167 156350057
156350095 156350200
156350012 156350160
156350001 156350174
156350176 156350038
156350066 156350171
156350007 156350090
156350181 156350155
156350076 156350180
156350069 156350105
156350073 156350056
156350186 156350053
156350146 156350121
156350078 156350116
156350116 156350126
156350154 156350149
156350174 156350037
156350088 156350012
156350044 156350095
156350157 156350130
156350148 156350026
156350076 156350075
156350100 156350115
156350051 156350037
156350012 156350072
156350144 156350161
156350104 156350009
156350163 156350147
156350129 156350199
156350112 156350103
156350150 156350031
156350134 156350015
156350086 156350046
156350037 156350037
156350155 156350031
156350002 156350180
156350137 156350037
156350129 156350128
78225188 78225046
78225178 78225190
78225033 78225020
78225024 78225124
78225147 78225080
78225200 78225116
78225051 78225156
78225010 78225081
78225120 78225028
78225167 78225170
78225091 78225176
78225022 78225063
78225047 78225021
78225132 78225084
78225004 78225158
78225172 78225086
78225053 78225053
78225030 78225075
78225064 78225173
78225184 78225157
78225032 78225140
78225148 78225189
78225089 78225085
78225081 78225027
78225040 78225081
78225158 78225186
78225054 78225059
78225072 78225069
78225020 78225004
78225104 78225181
78225011 78225196
78225085 78225038
78225137 78225044
78225053 78225042
78225014 78225025
78225164 78225175
78225100 78225045
78225155 78225048
78225031 78225087
78225019 78225065
78225097 78225062
78225090 78225128
78225020 78225170
78225129 78225186
78225074 78225196
78225064 78225131
78225123 78225198
78225153 78225100
78225198 78225038
39162551 39162535
39162559 39162640
39162680 39162583
39162614 39162523
39162609 39162574
39162646 39162637
39162552 39162574
39162509 39162640
39162649 39162562
39162630 39162593
39162518 39162528
39162521 39162578
39162678 39162607
39162600 39162631
39162604 39162558
39162557 39162626
39162534 39162623
39162524 39162690
39162686 39162594
39162535 39162647
39162658 39162598
39162687 39162687
39162521 39162668
39162524 39162573
39162535 39162517
39162644 39162548
39162653 39162562
39162646 39162617
39162557 39162633
39162686 39162604
39162679 39162627
39162615 39162524
39162629 39162668
39162588 39162547
39162524 39162652
39162573 39162641
39162599 39162659
39162540 39162633
39162551 39162552
39162681 39162610
39162532 39162699
39162594 39162625
39162633 39162697
39162613 39162657
39162633 39162695
39162568 39162565
39162657 39162625
39162545 39162620
39162581 39162639
19631284 19631385
19631259 19631369
19631422 19631433
19631365 19631274
19631308 19631335
19631271 19631339
19631267 19631258
19631400 19631270
19631296 19631307
19631392 19631336
19631380 19631295
19631396 19631308
19631362 19631407
19631288 19631332
19631251 19631404
19631263 19631302
19631436 19631433
19631420 19631354
19631263 19631361
19631438 19631375
19631360 19631273
19631354 19631263
19631301 19631332
19631360 19631370
19631251 19631399
19631318 19631403
19631429 19631409
19631390 19631335
19631276 19631367
19631429 19631389
19631273 19631399
19631307 19631265
19631334 19631425
19631256 19631366
19631409 19631330
19631397 19631331
19631265 19631411
19631321 19631438
19631299 19631392
19631320 19631314
19631295 19631398
19631305 19631415
19631411 19631364
19631328 19631448
19631330 19631287
19631292 19631445
19631266 19631365
19631350 19631423
19631361 19631416
9865768 9865752
9865797 9865817
9865795 9865672
9865648 9865784
9865707 9865657
9865765 9865703
9865652 9865628
9865743 9865686
9865821 9865772
9865744 9865774
9865698 9865739
9865724 9865755
9865754 9865626
9865742 9865729
9865708 9865721
9865765 9865775
9865639 9865674
9865727 9865698
9865682 9865824
9865806 9865670
9865656 9865712
9865765 9865762
9865717 9865712
9865729 9865691
9865807 9865681
9865744 9865759
