# source: JorikJooken
# original path: jj_extract\knapsackProblemInstances-master\problemInstances\n_600_c_10000000000_g_14_f_0.2_eps_0.001_s_200\test.in
# format: n capacity, then weight value
600 10000000000
5010000132 5010000050
5010000141 5010000067
5010000172 5010000069
5010000177 5010000098
5010000156 5010000159
5010000165 5010000130
5010000108 5010000149
5010000154 5010000183
5010000157 5010000062
5010000126 5010000007
5010000091 5010000164
5010000114 5010000060
5010000027 5010000109
5010000180 5010000016
5010000185 5010000022
5010000179 5010000009
5010000002 5010000178
5010000152 5010000117
5010000160 5010000167
5010000094 5010000062
5010000199 5010000168
5010000035 5010000082
5010000036 5010000137
5010000037 5010000154
5010000071 5010000071
5010000032 5010000033
5010000152 5010000164
5010000076 5010000122
5010000003 5010000035
5010000033 5010000162
5010000130 5010000182
5010000189 5010000198
5010000170 5010000118
5010000056 5010000138
5010000176 5010000198
5010000184 5010000091
2510000171 2510000069
2510000045 2510000032
2510000096 2510000166
2510000192 2510000197
2510000044 2510000051
2510000160 2510000139
2510000115 2510000118
2510000053 2510000076
2510000038 2510000130
2510000054 2510000081
2510000147 2510000068
2510000058 2510000190
2510000149 2510000101
2510000037 2510000069
2510000025 2510000119
2510000065 2510000015
2510000190 2510000082
2510000182 2510000132
2510000044 2510000123
2510000151 2510000121
2510000023 2510000079
2510000033 2510000048
2510000157 2510000186
2510000049 2510000197
2510000130 2510000117
2510000129 2510000148
2510000057 2510000077
2510000055 2510000135
2510000171 2510000074
2510000186 2510000043
2510000188 2510000139
2510000105 2510000154
2510000082 2510000193
2510000144 2510000048
2510000101 2510000198
2510000090 2510000045
1260000196 1260000142
1260000095 1260000036
1260000067 1260000102
1260000035 1260000183
1260000031 1260000079
1260000104 1260000174
1260000181 1260000162
1260000199 1260000051
1260000138 1260000194
1260000022 1260000176
1260000140 1260000168
1260000156 1260000016
1260000059 1260000031
1260000095 1260000128
1260000175 1260000188
1260000035 1260000149
1260000195 1260000005
1260000102 1260000152
1260000146 1260000125
1260000076 1260000168
1260000096 1260000073
1260000168 1260000156
1260000179 1260000155
1260000072 1260000021
1260000134 1260000152
1260000178 1260000134
1260000117 1260000022
1260000182 1260000072
1260000024 1260000114
1260000151 1260000037
1260000077 1260000152
1260000086 1260000136
1260000078 1260000192
1260000009 1260000192
1260000104 1260000128
1260000102 1260000162
635000051 635000027
635000135 635000102
635000020 635000021
635000121 635000094
635000008 635000083
635000129 635000134
635000063 635000114
635000178 635000019
635000046 635000039
635000054 635000095
635000196 635000003
635000171 635000182
635000033 635000097
635000073 635000079
635000117 635000007
635000156 635000157
635000143 635000151
635000105 635000110
635000107 635000142
635000099 635000193
635000034 635000189
635000180 635000156
635000028 635000189
635000170 635000162
635000095 635000181
635000077 635000005
635000054 635000032
635000181 635000140
635000144 635000106
635000015 635000003
635000185 635000054
635000119 635000028
635000120 635000025
635000180 635000124
635000130 635000071
635000002 635000024
322500066 322500028
322500063 322500136
322500040 322500067
322500128 322500102
322500197 322500172
322500070 322500078
322500133 322500114
322500098 322500009
322500069 322500061
322500090 322500023
322500124 322500065
322500199 322500075
322500116 322500083
322500195 322500173
322500095 322500130
322500122 322500162
322500139 322500143
322500110 322500100
322500114 322500148
322500099 322500140
322500087 322500052
322500099 322500044
322500178 322500041
322500147 322500082
322500074 322500063
322500039 322500095
322500069 322500166
322500052 322500050
322500040 322500067
322500027 322500131
322500164 322500190
322500059 322500159
322500138 322500159
322500016 322500117
322500178 322500012
322500184 322500010
166250088 166250077
166250160 166250027
166250016 166250094
166250051 166250191
166250051 166250086
166250103 166250045
166250132 166250001
166250021 166250081
166250192 166250089
166250179 166250124
166250128 166250114
166250026 166250147
166250072 166250022
166250151 166250141
166250145 166250186
166250105 166250123
166250174 166250037
166250078 166250048
166250192 166250084
166250085 166250026
166250167 166250061
166250149 166250181
166250038 166250097
166250074 166250081
166250087 166250176
166250157 166250047
166250165 166250043
166250059 166250036
166250176 166250029
166250001 166250115
166250028 166250175
166250131 166250106
166250166 166250065
166250066 166250068
166250090 166250068
166250103 166250071
88125155 88125144
88125073 88125168
88125080 88125063
88125200 88125195
88125043 88125011
88125114 88125181
88125014 88125149
88125073 88125029
88125054 88125096
88125136 88125131
88125181 88125029
88125173 88125179
88125114 88125121
88125189 88125012
88125131 88125168
88125008 88125130
88125068 88125097
88125164 88125095
88125117 88125191
88125010 88125063
88125059 88125052
88125030 88125105
88125155 88125177
88125186 88125140
88125108 88125094
88125141 88125095
88125176 88125132
88125108 88125128
88125186 88125006
88125104 88125099
88125049 88125136
88125068 88125140
88125091 88125005
88125122 88125115
88125136 88125125
88125190 88125142
49062697 49062530
49062636 49062656
49062694 49062535
49062514 49062688
49062594 49062580
49062644 49062582
49062584 49062622
49062657 49062630
49062694 49062503
49062617 49062616
49062683 49062690
49062603 49062659
49062501 49062604
49062521 49062506
49062577 49062527
49062687 49062554
49062621 49062609
49062638 49062557
49062549 49062678
49062623 49062592
49062667 49062695
49062572 49062684
49062509 49062516
49062688 49062616
49062587 49062660
49062573 49062649
49062607 49062584
49062560 49062661
49062521 49062605
49062623 49062658
49062584 49062642
49062620 49062699
49062613 49062518
49062645 49062656
49062517 49062589
49062593 49062603
29531330 29531319
29531374 29531340
29531309 29531266
29531333 29531440
29531348 29531396
29531438 29531447
29531324 29531321
29531304 29531417
29531377 29531340
29531354 29531348
29531385 29531362
29531372 29531361
29531294 29531369
29531362 29531410
29531372 29531340
29531301 29531386
29531333 29531343
29531293 29531431
29531437 29531312
29531400 29531311
29531338 29531286
29531337 29531315
29531438 29531433
29531309 29531348
29531400 29531436
29531334 29531340
29531438 29531349
29531354 29531371
29531350 29531443
29531433 29531423
29531285 29531278
29531276 29531375
29531413 29531386
29531446 29531327
29531278 29531401
29531371 29531344
19765825 19765761
19765668 19765681
19765701 19765631
19765742 19765660
19765631 19765751
19765710 19765642
19765699 19765747
19765814 19765739
19765643 19765696
19765786 19765757
19765816 19765705
19765677 19765824
19765693 19765731
19765712 19765781
19765632 19765629
19765662 19765658
19765782 19765659
19765733 19765626
19765654 19765810
19765650 19765807
19765782 19765763
19765660 19765762
19765760 19765659
19765626 19765702
19765699 19765818
19765752 19765747
19765750 19765738
19765670 19765771
19765637 19765721
19765736 19765751
19765769 19765708
19765780 19765767
19765700 19765749
19765665 19765771
19765807 19765721
19765723 19765643
14882832 14882920
14882826 14882885
14883011 14883011
14882987 14882917
14882973 14883002
14882954 14882851
14882999 14883008
14882861 14882888
14883002 14882872
14883005 14882936
14882999 14882902
14882861 14882966
14882913 14882994
14882955 14882910
14882829 14882927
14883011 14882869
14882830 14882915
14882987 14882845
14882900 14882910
14882873 14882881
14882869 14882949
14883010 14882923
14882906 14882917
14882817 14882831
14883010 14882984
14883000 14882819
14882981 14882866
14882967 14882834
14882922 14882851
14882986 14882902
14882908 14882839
14882977 14882993
14882976 14882889
14882922 14882831
14882836 14882863
14882971 14882852
12441505 12441512
12441606 12441525
12441597 12441591
12441491 12441423
12441468 12441602
12441573 12441424
12441556 12441604
12441580 12441414
12441560 12441480
12441547 12441411
12441564 12441517
12441439 12441555
12441538 12441483
12441590 12441601
12441584 12441601
12441565 12441588
12441589 12441486
12441560 12441498
12441601 12441488
12441474 12441570
12441477 12441552
12441463 12441497
12441407 12441470
12441527 12441468
12441603 12441530
12441504 12441573
12441456 12441475
12441411 12441413
12441571 12441604
12441452 12441527
12441582 12441431
12441481 12441453
12441461 12441484
12441521 12441469
12441480 12441522
12441512 12441605
11220707 11220807
11220731 11220871
11220717 11220734
11220875 11220873
11220839 11220767
11220863 11220888
11220798 11220772
11220827 11220710
11220889 11220777
11220740 11220787
11220870 11220736
11220802 11220738
11220849 11220876
11220845 11220805
11220729 11220751
11220726 11220717
11220730 11220821
11220855 11220723
11220841 11220776
11220768 11220737
11220791 11220835
11220870 11220715
11220757 11220834
11220883 11220707
11220797 11220781
11220781 11220746
11220705 11220727
11220802 11220817
11220737 11220810
11220715 11220730
11220868 11220806
11220869 11220879
11220860 11220802
11220855 11220784
11220746 11220891
11220812 11220799
24 97
181 126
9 31
167 32
183 24
23 8
15 101
103 44
111 100
141 141
83 39
115 95
139 195
101 10
143 136
101 99
128 171
182 2
64 6
39 174
21 102
135 13
7 147
54 5
61 99
141 106
74 104
73 16
68 22
24 175
143 42
37 180
82 58
101 193
166 16
67 42
194 27
70 72
191 85
49 147
189 177
151 90
100 168
83 169
30 75
98 51
120 60
28 57
153 134
104 79
71 4
77 198
77 126
124 108
34 162
31 117
159 30
123 189
79 73
160 156
42 137
112 28
41 125
98 17
32 81
186 123
105 14
115 20
153 84
39 54
98 140
66 57
110 92
26 63
76 10
106 53
98 48
111 83
197 20
149 141
176 18
82 23
154 18
160 27
145 121
23 134
113 23
188 73
42 182
37 132
187 10
94 110
8 67
75 144
25 26
61 25
127 181
