# source: JorikJooken
# original path: jj_extract\knapsackProblemInstances-master\problemInstances\n_600_c_10000000000_g_14_f_0.1_eps_0_s_300\test.in
# format: n capacity, then weight value
600 10000000000
5000000220 5000000116
5000000271 5000000109
5000000024 5000000299
5000000266 5000000295
5000000163 5000000252
5000000056 5000000209
5000000267 5000000034
5000000231 5000000033
5000000078 5000000138
5000000100 5000000035
5000000114 5000000240
5000000127 5000000246
5000000144 5000000034
5000000226 5000000200
5000000278 5000000107
5000000212 5000000077
5000000294 5000000055
5000000064 5000000085
5000000239 5000000271
5000000106 5000000206
5000000267 5000000026
5000000230 5000000258
5000000213 5000000050
5000000238 5000000233
5000000065 5000000146
5000000155 5000000088
5000000052 5000000297
5000000113 5000000011
5000000108 5000000222
5000000090 5000000021
5000000255 5000000184
5000000226 5000000038
5000000046 5000000172
5000000244 5000000263
5000000127 5000000180
5000000293 5000000059
5000000153 5000000146
5000000179 5000000077
5000000074 5000000268
5000000237 5000000262
5000000118 5000000229
2500000099 2500000038
2500000159 2500000049
2500000180 2500000044
2500000162 2500000002
2500000260 2500000244
2500000117 2500000028
2500000232 2500000099
2500000176 2500000145
2500000043 2500000228
2500000087 2500000008
2500000007 2500000038
2500000250 2500000285
2500000150 2500000224
2500000248 2500000078
2500000284 2500000033
2500000230 2500000163
2500000281 2500000192
2500000218 2500000182
2500000186 2500000003
2500000200 2500000174
2500000238 2500000179
2500000109 2500000018
2500000277 2500000151
2500000139 2500000237
2500000262 2500000279
2500000173 2500000175
2500000178 2500000291
2500000081 2500000229
2500000294 2500000163
2500000093 2500000042
2500000193 2500000192
2500000206 2500000034
2500000072 2500000054
2500000024 2500000294
2500000151 2500000081
2500000054 2500000295
2500000117 2500000262
2500000164 2500000106
2500000283 2500000082
2500000287 2500000219
2500000251 2500000170
1250000229 1250000147
1250000215 1250000034
1250000204 1250000084
1250000026 1250000217
1250000023 1250000124
1250000259 1250000271
1250000289 1250000123
1250000144 1250000220
1250000145 1250000020
1250000094 1250000272
1250000052 1250000270
1250000085 1250000115
1250000150 1250000214
1250000053 1250000292
1250000187 1250000188
1250000238 1250000211
1250000300 1250000230
1250000128 1250000298
1250000082 1250000294
1250000113 1250000216
1250000089 1250000137
1250000010 1250000208
1250000217 1250000267
1250000180 1250000059
1250000155 1250000228
1250000259 1250000009
1250000110 1250000020
1250000006 1250000217
1250000110 1250000264
1250000208 1250000193
1250000070 1250000250
1250000069 1250000115
1250000139 1250000092
1250000118 1250000091
1250000264 1250000023
1250000276 1250000013
1250000207 1250000084
1250000259 1250000076
1250000094 1250000193
1250000078 1250000185
1250000278 1250000066
625000142 625000265
625000177 625000256
625000071 625000110
625000100 625000217
625000293 625000248
625000223 625000147
625000238 625000202
625000269 625000297
625000029 625000111
625000122 625000186
625000207 625000173
625000001 625000267
625000206 625000283
625000171 625000186
625000075 625000032
625000168 625000122
625000242 625000251
625000238 625000064
625000267 625000233
625000184 625000076
625000032 625000095
625000096 625000034
625000047 625000194
625000001 625000082
625000125 625000016
625000009 625000157
625000097 625000167
625000228 625000195
625000138 625000230
625000042 625000276
625000163 625000241
625000237 625000208
625000102 625000234
625000010 625000191
625000289 625000214
625000114 625000154
625000128 625000065
625000018 625000072
625000192 625000092
625000075 625000103
625000120 625000057
312500054 312500279
312500046 312500004
312500186 312500244
312500041 312500167
312500142 312500111
312500248 312500275
312500163 312500016
312500144 312500147
312500104 312500134
312500250 312500245
312500021 312500121
312500073 312500024
312500124 312500150
312500251 312500126
312500061 312500063
312500151 312500296
312500287 312500288
312500073 312500159
312500140 312500135
312500136 312500254
312500192 312500077
312500200 312500136
312500165 312500096
312500207 312500095
312500289 312500105
312500171 312500133
312500145 312500088
312500221 312500218
312500027 312500119
312500214 312500194
312500174 312500014
312500225 312500208
312500124 312500189
312500243 312500292
312500017 312500124
312500070 312500173
312500297 312500277
312500270 312500012
312500211 312500051
312500259 312500216
312500125 312500299
156250117 156250076
156250233 156250149
156250037 156250123
156250118 156250277
156250263 156250007
156250147 156250024
156250142 156250074
156250054 156250106
156250240 156250270
156250166 156250071
156250288 156250114
156250017 156250149
156250230 156250289
156250112 156250212
156250045 156250274
156250201 156250112
156250217 156250246
156250292 156250009
156250010 156250110
156250224 156250048
156250242 156250130
156250036 156250257
156250270 156250253
156250037 156250077
156250247 156250295
156250051 156250292
156250247 156250213
156250198 156250171
156250130 156250053
156250243 156250147
156250007 156250058
156250096 156250193
156250032 156250238
156250296 156250186
156250100 156250122
156250209 156250168
156250142 156250136
156250080 156250022
156250138 156250181
156250108 156250073
156250254 156250198
78125261 78125017
78125272 78125261
78125033 78125008
78125143 78125131
78125005 78125258
78125116 78125060
78125135 78125105
78125298 78125235
78125067 78125126
78125101 78125117
78125122 78125146
78125190 78125265
78125141 78125143
78125107 78125119
78125253 78125235
78125038 78125045
78125220 78125221
78125033 78125169
78125143 78125186
78125044 78125293
78125135 78125068
78125280 78125189
78125134 78125286
78125279 78125193
78125234 78125155
78125115 78125150
78125072 78125009
78125205 78125170
78125152 78125135
78125180 78125192
78125285 78125098
78125045 78125294
78125051 78125134
78125212 78125145
78125178 78125143
78125060 78125199
78125286 78125125
78125173 78125266
78125153 78125230
78125242 78125008
78125099 78125297
39062563 39062619
39062735 39062782
39062515 39062749
39062568 39062666
39062601 39062633
39062679 39062694
39062715 39062683
39062530 39062602
39062577 39062699
39062596 39062770
39062564 39062567
39062796 39062530
39062550 39062508
39062511 39062649
39062660 39062729
39062757 39062768
39062769 39062738
39062590 39062522
39062519 39062602
39062606 39062666
39062657 39062512
39062659 39062697
39062763 39062557
39062647 39062655
39062720 39062527
39062552 39062730
39062737 39062524
39062709 39062718
39062542 39062791
39062511 39062753
39062794 39062545
39062678 39062642
39062621 39062719
39062686 39062575
39062651 39062549
39062588 39062792
39062720 39062646
39062559 39062678
39062587 39062694
39062565 39062783
39062643 39062629
19531436 19531461
19531448 19531550
19531316 19531375
19531332 19531388
19531300 19531526
19531380 19531493
19531435 19531288
19531299 19531451
19531507 19531528
19531542 19531472
19531299 19531317
19531461 19531270
19531346 19531314
19531258 19531433
19531264 19531482
19531267 19531445
19531452 19531258
19531296 19531420
19531308 19531362
19531519 19531417
19531279 19531311
19531330 19531354
19531340 19531515
19531380 19531443
19531266 19531395
19531376 19531445
19531270 19531442
19531351 19531271
19531479 19531252
19531515 19531433
19531510 19531291
19531330 19531499
19531287 19531334
19531265 19531428
19531408 19531466
19531324 19531436
19531333 19531324
19531477 19531447
19531482 19531363
19531431 19531348
19531399 19531371
9765907 9765900
9765734 9765693
9765645 9765767
9765911 9765711
9765668 9765651
9765782 9765781
9765871 9765778
9765831 9765629
9765757 9765627
9765912 9765680
9765659 9765660
9765745 9765849
9765824 9765819
9765823 9765680
9765877 9765734
9765912 9765627
9765884 9765794
9765651 9765912
9765892 9765805
9765653 9765788
9765790 9765669
9765832 9765790
9765919 9765801
9765901 9765887
9765647 9765690
9765643 9765865
9765648 9765706
9765795 9765685
9765852 9765784
9765715 9765890
9765666 9765723
9765631 9765675
9765767 9765758
9765903 9765924
9765881 9765629
9765852 9765659
9765643 9765682
9765701 9765906
9765916 9765923
9765764 9765837
9765776 9765693
4882918 4882916
4882845 4882978
4882858 4882874
4883038 4882952
