# source: JorikJooken
# original path: jj_extract\knapsackProblemInstances-master\problemInstances\n_800_c_10000000000_g_14_f_0.3_eps_0_s_300\test.in
# format: n capacity, then weight value
800 10000000000
5000000236 5000000270
5000000134 5000000150
5000000003 5000000127
5000000185 5000000081
5000000060 5000000135
5000000252 5000000264
5000000221 5000000262
5000000075 5000000298
5000000155 5000000116
5000000119 5000000294
5000000195 5000000150
5000000234 5000000161
5000000035 5000000101
5000000173 5000000235
5000000087 5000000159
5000000198 5000000219
5000000205 5000000044
5000000036 5000000154
5000000211 5000000008
5000000269 5000000195
5000000276 5000000104
5000000195 5000000007
5000000257 5000000012
5000000065 5000000174
5000000228 5000000158
5000000005 5000000104
5000000027 5000000263
5000000242 5000000201
5000000086 5000000290
5000000255 5000000173
5000000119 5000000188
5000000037 5000000127
5000000149 5000000211
5000000093 5000000175
5000000218 5000000218
5000000164 5000000154
5000000255 5000000040
5000000065 5000000280
5000000184 5000000082
5000000266 5000000091
5000000041 5000000205
5000000251 5000000007
5000000195 5000000162
2500000051 2500000082
2500000035 2500000166
2500000009 2500000100
2500000135 2500000207
2500000032 2500000137
2500000044 2500000210
2500000060 2500000144
2500000013 2500000045
2500000031 2500000254
2500000027 2500000233
2500000023 2500000045
2500000194 2500000149
2500000183 2500000164
2500000070 2500000133
2500000008 2500000189
2500000239 2500000232
2500000219 2500000027
2500000201 2500000254
2500000143 2500000034
2500000022 2500000272
2500000163 2500000130
2500000053 2500000117
2500000053 2500000079
2500000020 2500000266
2500000044 2500000048
2500000286 2500000291
2500000206 2500000132
2500000048 2500000044
2500000123 2500000011
2500000204 2500000100
2500000065 2500000110
2500000277 2500000004
2500000109 2500000129
2500000029 2500000105
2500000211 2500000077
2500000076 2500000059
2500000115 2500000200
2500000085 2500000108
2500000162 2500000039
2500000128 2500000119
2500000223 2500000272
2500000221 2500000171
2500000172 2500000232
1250000107 1250000012
1250000184 1250000148
1250000093 1250000160
1250000204 1250000160
1250000075 1250000160
1250000024 1250000270
1250000128 1250000228
1250000009 1250000068
1250000240 1250000228
1250000073 1250000287
1250000150 1250000073
1250000222 1250000300
1250000209 1250000091
1250000263 1250000171
1250000276 1250000255
1250000217 1250000043
1250000208 1250000106
1250000166 1250000094
1250000218 1250000268
1250000139 1250000284
1250000123 1250000090
1250000193 1250000198
1250000189 1250000080
1250000066 1250000085
1250000066 1250000082
1250000185 1250000135
1250000113 1250000224
1250000072 1250000280
1250000161 1250000084
1250000009 1250000030
1250000108 1250000290
1250000110 1250000113
1250000131 1250000166
1250000211 1250000291
1250000129 1250000115
1250000103 1250000145
1250000051 1250000179
1250000233 1250000218
1250000232 1250000207
1250000201 1250000210
1250000144 1250000248
1250000142 1250000231
1250000035 1250000084
625000071 625000245
625000247 625000122
625000047 625000190
625000039 625000061
625000214 625000140
625000209 625000272
625000153 625000128
625000293 625000161
625000070 625000255
625000237 625000003
625000029 625000185
625000071 625000115
625000131 625000081
625000113 625000101
625000113 625000072
625000149 625000108
625000068 625000290
625000159 625000173
625000092 625000116
625000214 625000109
625000015 625000263
625000071 625000211
625000223 625000249
625000294 625000085
625000218 625000142
625000157 625000190
625000222 625000007
625000265 625000166
625000134 625000241
625000050 625000252
625000168 625000025
625000163 625000001
625000020 625000296
625000186 625000021
625000143 625000080
625000280 625000011
625000193 625000034
625000226 625000122
625000295 625000052
625000256 625000264
625000089 625000110
625000091 625000237
625000118 625000004
312500150 312500283
312500181 312500092
312500203 312500001
312500161 312500046
312500120 312500132
312500107 312500220
312500155 312500276
312500166 312500274
312500146 312500293
312500033 312500220
312500108 312500128
312500081 312500033
312500231 312500023
312500233 312500136
312500101 312500176
312500033 312500255
312500014 312500107
312500125 312500092
312500066 312500240
312500203 312500106
312500169 312500204
312500171 312500020
312500018 312500287
312500156 312500068
312500023 312500108
312500128 312500288
312500174 312500060
312500190 312500219
312500108 312500082
312500218 312500201
312500299 312500159
312500207 312500296
312500218 312500030
312500150 312500238
312500036 312500134
312500002 312500120
312500021 312500125
312500043 312500123
312500114 312500295
312500093 312500033
312500135 312500096
312500227 312500292
312500238 312500158
156250157 156250160
156250130 156250228
156250153 156250085
156250016 156250150
156250238 156250233
156250028 156250190
156250108 156250266
156250118 156250066
156250277 156250118
156250219 156250258
156250143 156250083
156250088 156250155
156250002 156250199
156250273 156250214
156250272 156250272
156250014 156250091
156250054 156250169
156250095 156250167
156250122 156250225
156250026 156250123
156250049 156250203
156250106 156250155
156250224 156250036
156250136 156250086
156250019 156250084
156250062 156250033
156250082 156250180
156250296 156250106
156250044 156250127
156250005 156250167
156250235 156250062
156250110 156250097
156250250 156250078
156250172 156250278
156250184 156250168
156250256 156250029
156250055 156250200
156250114 156250293
156250192 156250124
156250285 156250167
156250025 156250120
156250297 156250145
156250093 156250072
78125224 78125164
78125143 78125149
78125056 78125005
78125166 78125032
78125194 78125287
78125254 78125070
78125265 78125065
78125166 78125253
78125031 78125267
78125207 78125001
78125236 78125131
78125067 78125294
78125129 78125053
78125016 78125029
78125232 78125207
78125041 78125068
78125088 78125204
78125177 78125159
78125167 78125212
78125147 78125104
78125132 78125174
78125040 78125139
78125187 78125008
78125168 78125246
78125156 78125116
78125162 78125169
78125295 78125200
78125286 78125068
78125121 78125135
78125274 78125103
78125261 78125210
78125210 78125165
78125272 78125155
78125107 78125113
78125085 78125086
78125024 78125212
78125122 78125206
78125250 78125193
78125275 78125182
78125257 78125144
78125241 78125274
78125112 78125229
78125260 78125260
39062601 39062617
39062657 39062741
39062509 39062766
39062616 39062531
39062794 39062647
39062554 39062652
39062696 39062568
39062530 39062716
39062534 39062633
39062781 39062587
39062690 39062744
39062780 39062611
39062736 39062705
39062527 39062550
39062642 39062645
39062510 39062797
39062747 39062687
39062506 39062624
39062705 39062720
39062625 39062710
39062799 39062621
39062545 39062717
39062793 39062598
39062565 39062629
39062540 39062611
39062659 39062575
39062753 39062749
39062561 39062660
39062739 39062550
39062517 39062576
39062797 39062688
39062795 39062627
39062594 39062512
39062626 39062721
39062588 39062787
39062705 39062592
39062515 39062624
39062607 39062532
39062747 39062785
39062643 39062687
39062513 39062531
39062598 39062635
39062588 39062800
19531516 19531372
19531333 19531487
19531476 19531457
19531411 19531373
19531516 19531457
19531525 19531470
19531455 19531324
19531280 19531492
19531391 19531422
19531368 19531445
19531376 19531549
19531490 19531497
19531391 19531304
19531414 19531524
19531317 19531411
19531550 19531392
19531395 19531461
19531277 19531434
19531530 19531404
19531399 19531364
19531522 19531500
19531319 19531458
19531484 19531307
19531267 19531407
19531389 19531256
19531422 19531401
19531255 19531442
19531511 19531480
