# source: JorikJooken
# original path: jj_extract\knapsackProblemInstances-master\problemInstances\n_800_c_10000000000_g_10_f_0.1_eps_1e-05_s_200\test.in
# format: n capacity, then weight value
800 10000000000
5000100104 5000100058
5000100092 5000100093
5000100144 5000100169
5000100121 5000100072
5000100178 5000100180
5000100168 5000100044
5000100149 5000100083
5000100183 5000100183
5000100179 5000100015
5000100141 5000100035
5000100125 5000100131
5000100185 5000100061
5000100173 5000100185
5000100195 5000100143
5000100137 5000100187
5000100064 5000100094
5000100005 5000100169
5000100157 5000100069
5000100198 5000100086
5000100136 5000100075
5000100080 5000100198
5000100054 5000100120
5000100132 5000100162
5000100166 5000100187
5000100074 5000100159
5000100015 5000100084
5000100117 5000100080
5000100073 5000100122
5000100054 5000100073
5000100200 5000100037
5000100033 5000100072
5000100050 5000100097
5000100033 5000100015
5000100013 5000100122
5000100122 5000100033
5000100156 5000100194
5000100184 5000100142
5000100076 5000100117
5000100091 5000100020
5000100001 5000100016
5000100031 5000100129
5000100178 5000100200
5000100013 5000100108
5000100017 5000100171
5000100024 5000100082
5000100087 5000100018
5000100031 5000100184
5000100170 5000100144
5000100192 5000100082
5000100109 5000100123
5000100087 5000100170
5000100002 5000100105
5000100023 5000100035
5000100035 5000100135
5000100061 5000100068
5000100151 5000100034
5000100164 5000100123
5000100080 5000100001
5000100094 5000100099
5000100183 5000100089
5000100024 5000100036
5000100167 5000100022
5000100091 5000100163
5000100058 5000100044
5000100047 5000100109
5000100186 5000100058
5000100197 5000100047
5000100163 5000100118
5000100091 5000100174
5000100111 5000100022
5000100079 5000100095
5000100112 5000100082
5000100138 5000100032
5000100184 5000100127
5000100047 5000100145
5000100058 5000100042
5000100099 5000100136
5000100170 5000100133
5000100153 5000100054
5000100103 5000100105
2500100091 2500100046
2500100140 2500100199
2500100112 2500100172
2500100152 2500100155
2500100039 2500100114
2500100097 2500100087
2500100125 2500100092
2500100075 2500100196
2500100196 2500100101
2500100121 2500100174
2500100097 2500100060
2500100002 2500100036
2500100183 2500100037
2500100179 2500100177
2500100073 2500100018
2500100092 2500100139
2500100105 2500100188
2500100130 2500100073
2500100033 2500100064
2500100179 2500100168
2500100175 2500100091
2500100180 2500100121
2500100174 2500100043
2500100027 2500100092
2500100107 2500100011
2500100116 2500100024
2500100070 2500100127
2500100104 2500100090
2500100046 2500100113
2500100104 2500100191
2500100082 2500100180
2500100136 2500100020
2500100181 2500100040
2500100107 2500100163
2500100189 2500100134
2500100190 2500100086
2500100200 2500100148
2500100059 2500100059
2500100023 2500100129
2500100135 2500100106
2500100183 2500100022
2500100149 2500100133
2500100151 2500100153
2500100182 2500100036
2500100106 2500100090
2500100003 2500100130
2500100154 2500100076
2500100026 2500100048
2500100074 2500100003
2500100063 2500100051
2500100092 2500100030
2500100121 2500100166
2500100096 2500100127
2500100146 2500100073
2500100007 2500100126
2500100164 2500100090
2500100033 2500100167
2500100185 2500100169
2500100019 2500100183
2500100199 2500100121
2500100042 2500100113
2500100154 2500100035
2500100032 2500100192
2500100151 2500100140
2500100123 2500100077
2500100151 2500100020
2500100019 2500100143
2500100056 2500100074
2500100177 2500100122
2500100076 2500100184
2500100075 2500100056
2500100132 2500100115
2500100187 2500100055
2500100089 2500100060
2500100168 2500100032
2500100076 2500100177
2500100129 2500100140
2500100094 2500100035
2500100157 2500100123
2500100015 2500100026
1250100171 1250100104
1250100190 1250100048
1250100199 1250100066
1250100098 1250100057
1250100180 1250100160
1250100129 1250100022
1250100190 1250100113
1250100149 1250100165
1250100101 1250100178
1250100021 1250100108
1250100040 1250100096
1250100018 1250100189
1250100174 1250100194
1250100009 1250100193
1250100053 1250100031
1250100031 1250100012
1250100105 1250100007
1250100200 1250100142
1250100099 1250100058
1250100101 1250100024
1250100090 1250100178
1250100198 1250100052
1250100199 1250100060
1250100023 1250100028
1250100089 1250100044
1250100153 1250100112
1250100122 1250100147
1250100056 1250100185
1250100086 1250100127
1250100020 1250100123
1250100184 1250100189
1250100174 1250100184
1250100177 1250100142
1250100158 1250100038
1250100139 1250100059
1250100041 1250100196
1250100074 1250100010
1250100006 1250100092
1250100045 1250100123
1250100104 1250100150
1250100198 1250100029
1250100139 1250100026
1250100089 1250100103
1250100126 1250100140
1250100067 1250100128
1250100167 1250100105
1250100178 1250100132
1250100005 1250100148
1250100077 1250100113
1250100064 1250100067
1250100034 1250100194
1250100167 1250100168
1250100126 1250100111
1250100077 1250100118
1250100088 1250100132
1250100029 1250100018
1250100139 1250100192
1250100100 1250100083
1250100018 1250100154
1250100056 1250100131
1250100191 1250100123
1250100067 1250100025
1250100080 1250100104
1250100066 1250100193
1250100198 1250100186
1250100048 1250100138
1250100135 1250100002
1250100088 1250100050
1250100079 1250100115
1250100150 1250100175
1250100052 1250100158
1250100131 1250100109
1250100081 1250100153
1250100049 1250100116
1250100111 1250100054
1250100179 1250100169
1250100194 1250100127
1250100064 1250100039
1250100157 1250100067
1250100005 1250100153
625100043 625100100
625100025 625100188
625100160 625100188
625100141 625100115
625100006 625100024
625100026 625100185
625100015 625100161
625100197 625100139
625100134 625100109
625100159 625100138
625100131 625100177
625100048 625100045
625100078 625100095
625100129 625100031
625100172 625100042
625100076 625100126
625100105 625100140
625100043 625100199
625100186 625100129
625100031 625100094
625100121 625100131
625100121 625100028
625100113 625100035
625100196 625100141
625100073 625100049
625100051 625100197
625100198 625100022
625100194 625100128
625100022 625100067
625100141 625100171
625100133 625100161
625100103 625100035
625100112 625100105
625100151 625100008
625100034 625100171
625100142 625100034
625100070 625100068
625100020 625100024
625100032 625100126
625100128 625100023
625100016 625100032
625100007 625100167
625100109 625100073
625100027 625100114
625100188 625100041
625100197 625100164
625100002 625100077
625100194 625100036
625100027 625100119
625100197 625100029
625100012 625100152
625100118 625100046
625100141 625100129
625100017 625100089
625100131 625100010
625100039 625100165
625100164 625100029
625100043 625100117
625100065 625100111
625100192 625100001
625100060 625100149
625100194 625100038
625100017 625100169
625100099 625100046
625100079 625100025
625100033 625100074
625100096 625100049
625100158 625100102
625100182 625100132
625100065 625100106
625100110 625100178
625100020 625100139
625100191 625100081
625100146 625100158
625100094 625100167
625100132 625100036
625100055 625100016
625100164 625100129
625100107 625100028
625100082 625100141
312600031 312600147
312600037 312600176
312600014 312600191
312600002 312600015
312600021 312600074
312600083 312600177
312600008 312600058
312600092 312600184
312600090 312600111
312600124 312600128
312600110 312600019
312600126 312600196
312600170 312600173
