# source: JorikJooken
# original path: jj_extract\knapsackProblemInstances-master\problemInstances\n_600_c_10000000000_g_14_f_0.3_eps_0.001_s_200\test.in
# format: n capacity, then weight value
600 10000000000
5010000009 5010000112
5010000176 5010000040
5010000005 5010000080
5010000098 5010000189
5010000163 5010000072
5010000032 5010000057
5010000148 5010000100
5010000047 5010000115
5010000147 5010000109
5010000038 5010000121
5010000097 5010000042
5010000037 5010000062
5010000118 5010000142
5010000127 5010000096
5010000166 5010000043
5010000189 5010000135
5010000158 5010000184
5010000096 5010000025
5010000194 5010000168
5010000099 5010000191
5010000149 5010000009
5010000154 5010000148
5010000098 5010000048
5010000117 5010000046
5010000126 5010000169
5010000023 5010000193
5010000089 5010000062
5010000034 5010000114
5010000017 5010000161
5010000024 5010000176
5010000024 5010000193
5010000077 5010000029
2510000142 2510000026
2510000066 2510000016
2510000191 2510000196
2510000066 2510000070
2510000005 2510000181
2510000104 2510000184
2510000163 2510000168
2510000170 2510000144
2510000046 2510000003
2510000030 2510000006
2510000032 2510000041
2510000105 2510000188
2510000130 2510000058
2510000118 2510000143
2510000137 2510000042
2510000171 2510000046
2510000183 2510000049
2510000001 2510000159
2510000030 2510000176
2510000100 2510000050
2510000168 2510000109
2510000157 2510000126
2510000181 2510000112
2510000150 2510000157
2510000100 2510000173
2510000169 2510000118
2510000121 2510000032
2510000176 2510000031
2510000033 2510000046
2510000041 2510000068
2510000099 2510000192
2510000050 2510000164
1260000125 1260000180
1260000079 1260000024
1260000055 1260000134
1260000153 1260000100
1260000040 1260000192
1260000112 1260000007
1260000184 1260000157
1260000025 1260000182
1260000096 1260000091
1260000178 1260000147
1260000086 1260000045
1260000046 1260000092
1260000147 1260000060
1260000086 1260000176
1260000163 1260000132
1260000079 1260000195
1260000103 1260000049
1260000012 1260000029
1260000160 1260000011
1260000050 1260000062
1260000062 1260000022
1260000121 1260000143
1260000033 1260000078
1260000045 1260000149
1260000055 1260000153
1260000021 1260000112
1260000160 1260000024
1260000084 1260000179
1260000088 1260000135
1260000195 1260000064
1260000119 1260000027
1260000191 1260000119
635000200 635000163
635000020 635000109
635000171 635000053
635000119 635000015
635000124 635000155
635000145 635000054
635000005 635000030
635000112 635000129
635000027 635000055
635000025 635000001
635000032 635000082
635000092 635000172
635000198 635000017
635000175 635000108
635000078 635000185
635000139 635000168
635000110 635000035
635000027 635000173
635000178 635000200
635000011 635000050
635000060 635000026
635000172 635000022
635000061 635000182
635000016 635000179
635000032 635000107
635000122 635000072
635000199 635000159
635000072 635000067
635000026 635000034
635000163 635000151
635000069 635000152
635000092 635000049
322500083 322500159
322500068 322500180
322500085 322500067
322500090 322500060
322500132 322500012
322500015 322500096
322500161 322500012
322500181 322500088
322500001 322500083
322500040 322500047
322500037 322500164
322500014 322500125
322500074 322500058
322500108 322500126
322500144 322500122
322500176 322500168
322500175 322500034
322500025 322500142
322500106 322500137
322500038 322500050
322500043 322500022
322500089 322500015
322500068 322500004
322500116 322500100
322500070 322500042
322500064 322500140
322500151 322500003
322500058 322500120
322500117 322500168
322500097 322500055
322500014 322500112
322500153 322500106
166250024 166250130
166250072 166250020
166250196 166250126
166250008 166250138
166250016 166250100
166250110 166250111
166250110 166250147
166250155 166250108
166250195 166250052
166250052 166250175
166250153 166250179
166250147 166250080
166250100 166250133
166250072 166250077
166250072 166250049
166250081 166250131
166250071 166250051
166250185 166250078
166250081 166250031
166250052 166250182
166250154 166250156
166250033 166250055
166250074 166250018
166250168 166250168
166250148 166250115
166250123 166250042
166250128 166250098
166250077 166250163
166250177 166250038
166250074 166250115
166250012 166250014
166250186 166250107
88125178 88125003
88125065 88125116
88125128 88125064
88125054 88125019
88125189 88125061
88125072 88125005
88125018 88125172
88125141 88125102
88125063 88125014
88125060 88125125
88125010 88125024
88125046 88125086
88125025 88125084
88125045 88125107
88125108 88125063
88125114 88125064
88125024 88125148
88125091 88125064
88125074 88125076
88125196 88125199
88125031 88125185
88125069 88125139
88125116 88125077
88125065 88125169
88125133 88125117
88125198 88125033
88125104 88125067
88125135 88125160
88125087 88125158
88125047 88125175
88125134 88125017
88125073 88125122
49062655 49062535
49062613 49062554
49062669 49062610
49062527 49062628
49062692 49062615
49062509 49062547
49062597 49062681
49062578 49062638
49062672 49062546
49062509 49062565
49062624 49062588
49062632 49062520
49062578 49062507
49062566 49062575
49062559 49062538
49062624 49062696
49062501 49062530
49062502 49062691
49062501 49062700
49062653 49062553
49062621 49062503
49062671 49062693
49062582 49062538
49062629 49062567
49062545 49062634
49062589 49062550
49062562 49062569
49062663 49062599
49062580 49062559
49062625 49062673
49062582 49062571
49062531 49062610
29531370 29531310
29531435 29531431
29531256 29531443
29531287 29531275
29531341 29531404
29531281 29531444
29531301 29531269
29531282 29531401
29531297 29531292
29531322 29531450
29531296 29531272
29531332 29531430
29531320 29531290
29531291 29531427
29531418 29531304
29531411 29531420
29531322 29531433
29531358 29531367
29531302 29531320
29531436 29531437
29531387 29531294
29531337 29531298
29531317 29531271
29531340 29531446
29531334 29531448
29531358 29531295
29531387 29531342
29531297 29531417
29531387 29531315
29531295 29531350
29531380 29531304
29531438 29531346
19765666 19765704
19765634 19765769
19765626 19765683
19765628 19765761
19765762 19765627
19765724 19765653
19765706 19765770
19765718 19765806
19765803 19765647
19765641 19765669
19765652 19765797
19765723 19765630
19765806 19765723
19765742 19765657
19765663 19765685
19765809 19765704
19765773 19765669
19765663 19765636
19765790 19765733
19765727 19765818
19765710 19765689
19765759 19765660
19765753 19765639
19765735 19765767
19765658 19765654
19765773 19765751
19765762 19765814
19765775 19765745
19765631 19765746
19765814 19765668
19765738 19765656
19765747 19765690
14882957 14882883
14882896 14882919
14882819 14882889
14882848 14882977
14882857 14882973
14883001 14882890
14882995 14882829
14882832 14882818
14882853 14882837
14882843 14882900
14882834 14882827
14882997 14882873
14882992 14882906
14882890 14882837
14882927 14882871
14882843 14882976
14882887 14882862
14882943 14882960
14882975 14882856
14882887 14883001
14882939 14882953
14882931 14882897
14882955 14882814
14883011 14882894
14882878 14882913
14882982 14882836
14882875 14883000
14882900 14882851
14882951 14882936
14882967 14882884
14882979 14882893
14882895 14882851
12441556 12441492
12441408 12441530
12441513 12441584
12441479 12441472
12441595 12441444
12441581 12441523
12441533 12441589
12441476 12441488
12441413 12441598
12441580 12441514
12441570 12441462
12441483 12441407
12441539 12441606
12441498 12441469
12441421 12441490
12441487 12441552
12441593 12441553
12441602 12441435
12441429 12441431
12441467 12441445
12441542 12441425
12441540 12441418
12441457 12441524
12441463 12441547
12441529 12441412
12441554 12441451
12441569 12441577
12441481 12441480
12441551 12441435
12441449 12441589
12441525 12441429
12441590 12441433
11220719 11220894
11220762 11220799
11220750 11220853
11220720 11220796
11220866 11220896
11220724 11220863
11220836 11220829
11220900 11220709
11220808 11220856
11220727 11220800
11220735 11220745
11220799 11220717
11220883 11220833
11220759 11220871
11220717 11220758
11220860 11220705
11220757 11220838
11220712 11220862
11220763 11220867
11220734 11220824
11220867 11220796
11220875 11220784
11220748 11220872
11220772 11220707
11220861 11220804
11220886 11220862
11220749 11220759
11220872 11220794
11220807 11220851
11220767 11220800
11220849 11220726
11220884 11220708
113 11
137 155
88 65
62 135
120 111
49 73
61 181
42 4
32 142
5 192
37 180
8 55
180 70
109 22
115 131
160 177
171 82
169 122
51 95
146 163
168 160
12 17
96 197
65 97
127 191
184 65
9 124
122 74
115 70
11 177
196 192
95 12
54 74
96 198
26 167
162 37
99 148
191 29
144 154
108 184
93 170
147 127
21 29
141 94
167 44
75 1
47 57
35 83
180 199
97 136
177 50
14 176
66 198
130 115
15 198
189 136
6 180
183 59
137 190
165 122
47 145
168 141
200 123
15 63
52 177
109 20
66 135
166 36
133 133
39 30
44 66
60 106
30 93
200 89
128 40
148 150
122 23
92 122
150 17
147 189
112 191
124 60
78 54
38 61
95 145
156 19
146 35
67 18
165 70
35 90
145 90
94 107
163 163
129 126
104 13
27 95
123 85
141 81
74 31
129 59
181 70
146 173
140 83
96 150
185 56
8 22
53 132
138 187
38 56
117 19
100 73
94 186
89 1
72 94
34 97
113 24
137 51
112 115
87 58
186 162
127 159
175 97
98 147
59 40
74 37
127 27
104 23
2 113
43 117
120 132
38 181
198 1
108 155
200 65
6 102
169 78
113 9
197 123
64 27
134 63
183 153
33 171
141 21
31 197
35 153
94 64
184 177
132 69
163 78
66 92
91 138
6 190
170 162
138 86
96 122
187 55
131 49
168 139
38 108
97 132
107 14
13 164
42 169
180 157
109 1
188 11
64 190
155 108
7 62
199 9
91 152
68 119
122 114
157 188
108 15
61 94
191 64
186 191
15 26
38 21
172 93
159 133
130 189
80 84
