# source: JorikJooken
# original path: jj_extract\knapsackProblemInstances-master\problemInstances\n_800_c_10000000000_g_14_f_0.1_eps_1e-05_s_200\test.in
# format: n capacity, then weight value
800 10000000000
5000100050 5000100157
5000100099 5000100141
5000100027 5000100051
5000100048 5000100128
5000100188 5000100001
5000100027 5000100014
5000100041 5000100063
5000100073 5000100141
5000100199 5000100157
5000100018 5000100076
5000100081 5000100004
5000100029 5000100182
5000100010 5000100121
5000100176 5000100191
5000100141 5000100176
5000100154 5000100047
5000100184 5000100097
5000100100 5000100175
5000100134 5000100035
5000100126 5000100005
5000100157 5000100010
5000100196 5000100179
5000100002 5000100028
5000100190 5000100200
5000100081 5000100160
5000100166 5000100140
5000100135 5000100085
5000100195 5000100175
5000100160 5000100185
5000100024 5000100069
5000100005 5000100146
5000100102 5000100037
5000100061 5000100070
5000100162 5000100138
5000100039 5000100114
5000100164 5000100145
5000100013 5000100140
5000100067 5000100158
5000100018 5000100049
5000100117 5000100049
5000100200 5000100132
5000100043 5000100065
5000100147 5000100048
5000100077 5000100089
5000100081 5000100109
5000100182 5000100088
5000100067 5000100007
5000100131 5000100053
5000100087 5000100038
5000100144 5000100048
5000100041 5000100045
5000100089 5000100084
5000100163 5000100160
5000100136 5000100197
5000100022 5000100103
2500100051 2500100072
2500100131 2500100190
2500100078 2500100092
2500100010 2500100158
2500100028 2500100128
2500100168 2500100039
2500100158 2500100149
2500100190 2500100067
2500100103 2500100176
2500100061 2500100130
2500100002 2500100113
2500100034 2500100119
2500100189 2500100099
2500100098 2500100012
2500100129 2500100152
2500100118 2500100182
2500100034 2500100074
2500100085 2500100077
2500100184 2500100144
2500100038 2500100164
2500100124 2500100038
2500100123 2500100059
2500100113 2500100035
2500100075 2500100123
2500100135 2500100030
2500100155 2500100037
2500100190 2500100043
2500100014 2500100016
2500100123 2500100082
2500100086 2500100097
2500100164 2500100073
2500100045 2500100060
2500100021 2500100068
2500100183 2500100193
2500100122 2500100113
2500100116 2500100019
2500100126 2500100179
2500100181 2500100078
2500100042 2500100029
2500100161 2500100157
2500100037 2500100072
2500100033 2500100144
2500100025 2500100120
2500100084 2500100185
2500100166 2500100021
2500100022 2500100152
2500100093 2500100196
2500100023 2500100161
2500100026 2500100184
2500100114 2500100094
2500100096 2500100187
2500100028 2500100128
2500100147 2500100190
2500100132 2500100063
2500100017 2500100097
1250100006 1250100188
1250100013 1250100010
1250100196 1250100169
1250100139 1250100196
1250100123 1250100151
1250100093 1250100127
1250100090 1250100081
1250100088 1250100161
1250100078 1250100144
1250100106 1250100036
1250100157 1250100147
1250100170 1250100147
1250100030 1250100165
1250100084 1250100063
1250100144 1250100021
1250100114 1250100102
1250100018 1250100190
1250100076 1250100184
1250100163 1250100141
1250100082 1250100139
1250100041 1250100132
1250100172 1250100106
1250100017 1250100014
1250100014 1250100020
1250100095 1250100181
1250100018 1250100071
1250100173 1250100111
1250100194 1250100058
1250100030 1250100081
1250100114 1250100093
1250100013 1250100054
1250100079 1250100182
1250100019 1250100139
1250100168 1250100012
1250100129 1250100176
1250100187 1250100006
1250100059 1250100082
1250100091 1250100152
1250100108 1250100010
1250100134 1250100066
1250100034 1250100181
1250100198 1250100133
1250100176 1250100078
1250100098 1250100089
1250100115 1250100097
1250100181 1250100177
1250100094 1250100084
1250100031 1250100165
1250100154 1250100046
1250100030 1250100032
1250100138 1250100051
1250100053 1250100107
1250100139 1250100033
1250100011 1250100006
1250100097 1250100041
625100192 625100092
625100061 625100012
625100023 625100161
625100183 625100096
625100127 625100096
625100138 625100049
625100186 625100053
625100035 625100060
625100036 625100096
625100185 625100065
625100011 625100016
625100106 625100140
625100181 625100055
625100194 625100004
625100111 625100163
625100072 625100061
625100193 625100147
625100047 625100068
625100070 625100153
625100070 625100163
625100187 625100176
625100154 625100039
625100020 625100067
625100120 625100166
625100075 625100066
625100157 625100179
625100069 625100006
625100118 625100112
625100161 625100011
625100154 625100040
625100185 625100187
625100153 625100184
625100098 625100122
625100107 625100025
625100042 625100033
625100062 625100107
625100148 625100064
625100154 625100064
625100096 625100056
625100059 625100144
625100013 625100024
625100086 625100061
625100019 625100132
625100183 625100087
625100125 625100127
625100132 625100014
625100150 625100037
625100066 625100094
625100174 625100170
625100163 625100090
625100123 625100191
625100058 625100110
625100081 625100061
625100199 625100082
625100165 625100046
312600176 312600127
312600193 312600058
312600006 312600160
312600044 312600085
312600047 312600193
312600015 312600096
312600005 312600055
312600097 312600041
312600090 312600040
312600042 312600141
312600184 312600122
312600147 312600030
312600003 312600003
312600033 312600045
312600102 312600082
312600155 312600144
312600179 312600121
312600072 312600112
312600068 312600132
312600132 312600159
312600102 312600057
312600117 312600039
312600095 312600069
312600152 312600157
312600165 312600119
312600177 312600137
312600200 312600091
312600079 312600096
312600136 312600186
312600169 312600017
312600189 312600161
312600134 312600108
312600083 312600158
312600110 312600134
312600077 312600023
312600115 312600045
312600163 312600192
312600079 312600184
312600166 312600108
312600129 312600031
312600081 312600009
312600153 312600084
312600124 312600021
312600129 312600197
312600061 312600094
312600128 312600015
312600113 312600153
312600163 312600099
312600120 312600015
312600001 312600048
312600172 312600171
312600160 312600094
312600028 312600017
312600030 312600105
312600099 312600127
156350095 156350190
156350059 156350043
156350189 156350039
156350165 156350047
156350139 156350173
156350033 156350197
156350040 156350120
156350081 156350044
156350024 156350006
156350071 156350185
156350168 156350005
156350173 156350169
156350018 156350131
156350085 156350029
156350161 156350180
156350164 156350096
156350119 156350054
156350062 156350119
156350047 156350134
156350059 156350188
156350167 156350159
156350146 156350089
156350098 156350087
156350047 156350076
156350042 156350198
156350154 156350111
