# source: JorikJooken
# original path: jj_extract\knapsackProblemInstances-master\problemInstances\n_800_c_10000000000_g_14_f_0.3_eps_0_s_200\test.in
# format: n capacity, then weight value
800 10000000000
5000000092 5000000033
5000000110 5000000091
5000000042 5000000078
5000000139 5000000150
5000000092 5000000154
5000000062 5000000143
5000000186 5000000040
5000000026 5000000012
5000000003 5000000027
5000000011 5000000096
5000000043 5000000080
5000000048 5000000123
5000000136 5000000195
5000000076 5000000050
5000000060 5000000047
5000000040 5000000013
5000000149 5000000042
5000000137 5000000187
5000000092 5000000006
5000000097 5000000173
5000000152 5000000064
5000000158 5000000108
5000000196 5000000030
5000000007 5000000010
5000000083 5000000195
5000000168 5000000087
5000000147 5000000049
5000000033 5000000068
5000000128 5000000130
5000000039 5000000194
5000000127 5000000010
5000000156 5000000055
5000000094 5000000031
5000000036 5000000103
5000000041 5000000134
5000000023 5000000198
5000000120 5000000158
5000000072 5000000020
5000000121 5000000165
5000000166 5000000126
5000000107 5000000177
5000000072 5000000045
5000000069 5000000146
2500000172 2500000045
2500000189 2500000132
2500000082 2500000180
2500000030 2500000011
2500000148 2500000160
2500000143 2500000129
2500000082 2500000181
2500000049 2500000075
2500000032 2500000003
2500000173 2500000036
2500000064 2500000036
2500000040 2500000078
2500000182 2500000186
2500000079 2500000114
2500000108 2500000035
2500000089 2500000011
2500000142 2500000115
2500000011 2500000111
2500000143 2500000044
2500000036 2500000051
2500000056 2500000148
2500000019 2500000071
2500000081 2500000178
2500000134 2500000089
2500000123 2500000072
2500000184 2500000055
2500000014 2500000172
2500000132 2500000130
2500000164 2500000126
2500000095 2500000199
2500000155 2500000036
2500000106 2500000052
2500000168 2500000048
2500000165 2500000145
2500000016 2500000048
2500000186 2500000027
2500000002 2500000097
2500000154 2500000182
2500000096 2500000092
2500000192 2500000188
2500000187 2500000045
2500000186 2500000194
2500000010 2500000031
1250000089 1250000004
1250000180 1250000134
1250000110 1250000101
1250000061 1250000012
1250000103 1250000130
1250000009 1250000058
1250000037 1250000036
1250000079 1250000101
1250000171 1250000067
1250000173 1250000089
1250000035 1250000177
1250000043 1250000082
1250000200 1250000134
1250000145 1250000196
1250000131 1250000044
1250000073 1250000075
1250000064 1250000139
1250000041 1250000060
1250000182 1250000195
1250000053 1250000118
1250000146 1250000082
1250000058 1250000078
1250000107 1250000116
1250000136 1250000035
1250000100 1250000060
1250000077 1250000148
1250000031 1250000039
1250000132 1250000065
1250000033 1250000032
1250000078 1250000152
1250000185 1250000051
1250000100 1250000026
1250000128 1250000098
1250000017 1250000097
1250000154 1250000091
1250000126 1250000140
1250000043 1250000017
1250000154 1250000178
1250000195 1250000186
1250000129 1250000010
1250000141 1250000100
1250000013 1250000180
1250000101 1250000169
625000046 625000057
625000043 625000188
625000045 625000169
625000084 625000189
625000097 625000131
625000112 625000104
625000060 625000153
625000165 625000097
625000080 625000100
625000119 625000130
625000182 625000150
625000159 625000160
