# source: JorikJooken
# original path: jj_extract\knapsackProblemInstances-master\problemInstances\n_1200_c_10000000000_g_14_f_0.3_eps_0_s_300\test.in
# format: n capacity, then weight value
1200 10000000000
5000000027 5000000121
5000000009 5000000012
5000000158 5000000083
5000000131 5000000204
5000000217 5000000230
5000000171 5000000130
5000000221 5000000193
5000000017 5000000285
5000000241 5000000239
5000000058 5000000192
5000000199 5000000124
5000000213 5000000015
5000000077 5000000097
5000000140 5000000208
5000000123 5000000050
5000000150 5000000116
5000000024 5000000102
5000000146 5000000222
5000000097 5000000237
5000000092 5000000085
5000000292 5000000141
5000000146 5000000152
5000000215 5000000001
5000000183 5000000226
5000000190 5000000158
5000000141 5000000276
5000000045 5000000107
5000000070 5000000134
5000000203 5000000257
5000000018 5000000230
5000000284 5000000074
5000000071 5000000087
5000000090 5000000185
5000000053 5000000034
5000000065 5000000296
5000000280 5000000159
5000000237 5000000213
5000000122 5000000252
5000000181 5000000097
5000000067 5000000041
5000000204 5000000255
5000000138 5000000121
5000000221 5000000048
5000000141 5000000157
5000000021 5000000293
5000000101 5000000145
5000000171 5000000070
5000000019 5000000300
5000000007 5000000103
5000000036 5000000094
5000000237 5000000145
5000000199 5000000201
5000000176 5000000073
5000000053 5000000053
5000000143 5000000028
5000000292 5000000200
5000000015 5000000050
5000000024 5000000039
5000000282 5000000099
5000000085 5000000030
5000000115 5000000213
5000000208 5000000135
5000000254 5000000154
5000000179 5000000230
2500000201 2500000287
2500000200 2500000081
2500000229 2500000045
2500000016 2500000048
2500000112 2500000288
2500000214 2500000040
2500000067 2500000249
2500000098 2500000021
2500000066 2500000254
2500000154 2500000182
2500000021 2500000298
2500000102 2500000263
2500000003 2500000041
2500000285 2500000181
2500000259 2500000113
2500000026 2500000027
2500000108 2500000004
2500000179 2500000252
2500000002 2500000115
2500000166 2500000128
2500000270 2500000097
2500000154 2500000186
2500000237 2500000061
2500000174 2500000080
2500000230 2500000176
2500000088 2500000134
2500000144 2500000085
2500000263 2500000093
2500000083 2500000255
2500000135 2500000160
2500000093 2500000045
2500000066 2500000254
2500000166 2500000061
2500000207 2500000054
2500000167 2500000274
2500000222 2500000227
2500000184 2500000053
2500000072 2500000211
2500000276 2500000200
2500000249 2500000100
2500000294 2500000238
2500000185 2500000209
2500000093 2500000275
2500000134 2500000247
2500000236 2500000049
2500000003 2500000042
2500000095 2500000199
2500000257 2500000157
2500000020 2500000014
2500000154 2500000134
2500000041 2500000293
2500000039 2500000182
2500000114 2500000009
2500000277 2500000034
2500000229 2500000277
2500000160 2500000062
2500000226 2500000001
2500000137 2500000228
2500000227 2500000121
2500000075 2500000046
2500000146 2500000094
2500000014 2500000260
2500000104 2500000181
2500000067 2500000046
1250000283 1250000017
1250000013 1250000154
1250000071 1250000096
1250000061 1250000109
1250000111 1250000131
1250000133 1250000015
1250000258 1250000147
1250000069 1250000097
1250000166 1250000283
1250000099 1250000054
1250000005 1250000004
1250000024 1250000106
1250000263 1250000172
1250000032 1250000276
1250000201 1250000007
1250000184 1250000258
1250000045 1250000166
1250000093 1250000118
1250000079 1250000111
1250000241 1250000297
1250000009 1250000282
1250000173 1250000210
1250000092 1250000061
1250000238 1250000180
1250000224 1250000156
1250000143 1250000280
1250000005 1250000139
1250000035 1250000013
1250000157 1250000106
1250000007 1250000173
1250000155 1250000006
1250000264 1250000144
1250000003 1250000279
1250000273 1250000205
1250000245 1250000148
1250000038 1250000276
1250000293 1250000277
1250000166 1250000218
1250000077 1250000266
1250000172 1250000125
1250000021 1250000051
1250000202 1250000098
1250000243 1250000039
1250000037 1250000007
1250000032 1250000243
1250000056 1250000134
1250000283 1250000085
1250000284 1250000206
1250000074 1250000063
1250000200 1250000213
1250000271 1250000008
1250000054 1250000222
1250000121 1250000276
1250000254 1250000251
1250000104 1250000154
1250000289 1250000129
1250000002 1250000008
1250000006 1250000097
1250000161 1250000277
1250000096 1250000194
1250000026 1250000249
1250000233 1250000069
1250000295 1250000142
1250000180 1250000100
625000266 625000054
625000166 625000169
625000006 625000266
625000109 625000232
625000144 625000168
625000015 625000035
625000196 625000093
625000080 625000186
625000001 625000230
625000231 625000098
625000039 625000003
625000190 625000223
625000178 625000050
625000257 625000027
625000138 625000278
625000177 625000157
625000107 625000183
625000047 625000153
625000155 625000253
625000116 625000177
625000122 625000294
625000007 625000005
625000241 625000199
625000171 625000212
625000082 625000058
625000265 625000013
625000028 625000207
625000073 625000140
625000219 625000125
625000005 625000050
625000073 625000053
625000054 625000025
625000138 625000286
625000005 625000199
625000252 625000155
625000238 625000203
625000030 625000192
625000226 625000083
625000264 625000223
625000029 625000088
625000138 625000177
625000185 625000131
625000221 625000235
625000251 625000133
625000147 625000129
625000013 625000214
625000243 625000018
625000039 625000112
625000070 625000167
625000245 625000098
625000243 625000140
625000103 625000054
625000297 625000182
625000071 625000205
625000213 625000111
625000164 625000068
625000156 625000153
625000299 625000180
625000277 625000175
625000115 625000285
625000123 625000206
625000140 625000140
625000180 625000079
625000069 625000092
312500081 312500159
312500081 312500267
312500194 312500092
312500164 312500236
312500237 312500237
312500253 312500101
312500119 312500209
312500069 312500134
312500275 312500086
312500069 312500219
312500059 312500025
312500261 312500030
312500108 312500230
312500169 312500143
312500284 312500102
312500117 312500054
312500237 312500048
312500051 312500273
312500233 312500028
312500218 312500198
312500213 312500082
312500100 312500053
312500042 312500184
312500257 312500201
312500062 312500070
312500237 312500177
312500203 312500194
312500247 312500230
312500216 312500054
312500142 312500211
312500029 312500007
312500013 312500180
312500004 312500239
312500196 312500245
312500154 312500108
312500220 312500078
312500010 312500192
312500074 312500257
312500223 312500088
312500122 312500050
312500129 312500034
312500229 312500289
312500214 312500292
312500001 312500159
312500081 312500225
312500042 312500085
312500122 312500101
312500134 312500163
312500117 312500190
312500090 312500091
312500121 312500077
312500073 312500055
312500126 312500213
312500079 312500231
312500029 312500004
312500180 312500225
312500034 312500173
312500224 312500047
312500265 312500225
312500162 312500259
312500072 312500191
312500220 312500230
312500143 312500292
312500050 312500199
156250013 156250033
156250006 156250250
156250081 156250286
156250025 156250140
156250220 156250201
156250159 156250289
156250121 156250275
156250028 156250040
156250005 156250252
156250293 156250098
156250072 156250038
156250283 156250069
156250198 156250070
156250062 156250031
156250103 156250247
156250044 156250076
156250184 156250192
156250136 156250214
156250081 156250042
156250145 156250011
156250188 156250055
156250004 156250177
156250184 156250224
156250236 156250092
156250009 156250219
156250078 156250103
156250142 156250091
156250041 156250210
156250078 156250063
156250078 156250230
156250112 156250022
156250186 156250247
156250170 156250222
156250076 156250273
156250063 156250124
156250154 156250002
156250063 156250208
156250104 156250254
156250215 156250128
156250300 156250049
156250003 156250121
156250093 156250171
156250223 156250104
156250210 156250256
156250085 156250283
156250185 156250074
156250031 156250033
156250026 156250119
156250270 156250026
156250162 156250147
156250272 156250010
156250251 156250121
156250148 156250172
156250121 156250054
156250039 156250120
156250158 156250080
156250161 156250021
156250045 156250257
156250014 156250177
156250048 156250287
156250130 156250066
156250089 156250047
156250107 156250274
156250012 156250193
78125177 78125032
78125020 78125177
78125105 78125162
78125190 78125113
78125232 78125103
78125215 78125089
78125291 78125251
78125064 78125209
78125239 78125181
78125247 78125038
78125032 78125068
78125267 78125281
78125209 78125172
78125267 78125003
78125124 78125036
78125263 78125049
78125265 78125222
78125265 78125292
78125054 78125076
78125073 78125130
78125284 78125168
78125033 78125211
78125250 78125052
78125169 78125008
78125123 78125239
78125007 78125063
78125209 78125155
78125090 78125097
78125199 78125155
78125275 78125174
78125060 78125163
78125133 78125082
78125153 78125092
78125175 78125037
78125128 78125272
78125250 78125169
78125052 78125237
78125058 78125016
78125185 78125046
78125063 78125190
78125088 78125226
78125125 78125060
78125003 78125144
78125286 78125209
78125031 78125288
78125235 78125049
78125018 78125188
78125072 78125186
78125297 78125037
78125160 78125007
78125189 78125224
78125074 78125037
78125149 78125211
78125052 78125211
78125129 78125145
78125228 78125169
78125251 78125156
78125034 78125148
78125186 78125158
78125160 78125205
78125220 78125237
78125026 78125239
78125168 78125029
78125222 78125125
39062504 39062505
39062710 39062673
39062727 39062613
39062680 39062642
39062645 39062711
39062747 39062638
39062620 39062553
39062711 39062737
39062579 39062779
39062671 39062614
39062800 39062582
39062526 39062525
