# source: JorikJooken
# original path: jj_extract\knapsackProblemInstances-master\problemInstances\n_1200_c_10000000000_g_10_f_0.1_eps_1e-05_s_300\test.in
# format: n capacity, then weight value
1200 10000000000
5000100146 5000100024
5000100211 5000100136
5000100157 5000100256
5000100210 5000100288
5000100226 5000100287
5000100156 5000100117
5000100092 5000100265
5000100090 5000100128
5000100255 5000100271
5000100293 5000100122
5000100139 5000100263
5000100229 5000100219
5000100238 5000100113
5000100206 5000100293
5000100263 5000100164
5000100103 5000100247
5000100123 5000100286
5000100184 5000100248
5000100142 5000100105
5000100193 5000100298
5000100288 5000100114
5000100230 5000100104
5000100066 5000100003
5000100251 5000100162
5000100101 5000100081
5000100216 5000100107
5000100215 5000100294
5000100285 5000100152
5000100135 5000100104
5000100242 5000100116
5000100130 5000100178
5000100091 5000100216
5000100172 5000100270
5000100167 5000100049
5000100206 5000100195
5000100085 5000100216
5000100141 5000100230
5000100227 5000100030
5000100187 5000100268
5000100268 5000100080
5000100012 5000100244
5000100055 5000100063
5000100015 5000100191
5000100213 5000100004
5000100064 5000100028
5000100168 5000100180
5000100179 5000100006
5000100174 5000100287
5000100299 5000100276
5000100095 5000100090
5000100187 5000100072
5000100113 5000100088
5000100267 5000100023
5000100046 5000100233
5000100159 5000100172
5000100073 5000100011
5000100184 5000100194
5000100150 5000100257
5000100168 5000100237
5000100145 5000100058
5000100060 5000100126
5000100135 5000100047
5000100153 5000100202
5000100181 5000100171
5000100040 5000100292
5000100086 5000100192
5000100265 5000100036
5000100140 5000100115
5000100269 5000100045
5000100106 5000100158
5000100181 5000100057
5000100011 5000100045
5000100099 5000100200
5000100254 5000100207
5000100129 5000100085
5000100119 5000100105
5000100193 5000100206
5000100232 5000100147
5000100172 5000100095
5000100279 5000100001
5000100143 5000100044
5000100262 5000100300
5000100091 5000100087
5000100276 5000100297
5000100120 5000100118
5000100135 5000100080
5000100138 5000100072
5000100035 5000100222
5000100160 5000100216
5000100054 5000100101
5000100020 5000100295
5000100108 5000100071
5000100155 5000100128
5000100110 5000100031
5000100148 5000100124
5000100105 5000100288
5000100164 5000100292
5000100104 5000100258
5000100233 5000100255
5000100151 5000100152
5000100101 5000100295
5000100277 5000100026
5000100228 5000100008
5000100169 5000100285
5000100158 5000100043
5000100033 5000100254
5000100146 5000100135
5000100197 5000100058
5000100264 5000100202
5000100154 5000100108
5000100245 5000100291
5000100212 5000100224
5000100110 5000100293
5000100069 5000100120
5000100171 5000100011
5000100131 5000100137
5000100032 5000100270
5000100198 5000100203
5000100213 5000100080
5000100249 5000100093
2500100225 2500100296
2500100175 2500100268
2500100211 2500100063
2500100002 2500100226
2500100034 2500100210
2500100174 2500100189
2500100073 2500100238
2500100229 2500100062
2500100127 2500100213
2500100269 2500100155
2500100021 2500100272
2500100042 2500100116
2500100066 2500100065
2500100100 2500100149
2500100229 2500100135
2500100173 2500100175
2500100199 2500100202
2500100147 2500100232
2500100171 2500100179
2500100023 2500100231
2500100134 2500100132
2500100216 2500100267
2500100152 2500100191
2500100078 2500100297
2500100011 2500100050
2500100127 2500100292
2500100016 2500100075
2500100082 2500100102
2500100093 2500100102
2500100143 2500100150
2500100245 2500100118
2500100057 2500100289
2500100075 2500100096
2500100026 2500100058
2500100035 2500100294
2500100135 2500100222
2500100220 2500100203
2500100069 2500100257
2500100006 2500100206
2500100126 2500100091
2500100026 2500100228
2500100049 2500100012
2500100216 2500100156
2500100293 2500100181
2500100284 2500100057
2500100262 2500100050
2500100095 2500100032
2500100053 2500100214
2500100085 2500100230
2500100087 2500100207
2500100002 2500100070
2500100287 2500100223
2500100227 2500100048
2500100091 2500100066
2500100103 2500100049
2500100275 2500100107
2500100085 2500100300
2500100276 2500100115
2500100099 2500100150
2500100062 2500100116
2500100044 2500100055
2500100095 2500100152
2500100094 2500100070
2500100177 2500100135
2500100093 2500100291
2500100030 2500100182
2500100119 2500100272
2500100199 2500100146
2500100125 2500100072
2500100295 2500100092
2500100231 2500100281
2500100223 2500100085
2500100008 2500100074
2500100266 2500100280
2500100295 2500100166
2500100275 2500100053
2500100132 2500100127
2500100175 2500100187
2500100276 2500100225
2500100124 2500100221
2500100050 2500100211
2500100228 2500100084
2500100029 2500100029
2500100087 2500100028
2500100269 2500100132
2500100217 2500100062
2500100038 2500100024
2500100132 2500100107
2500100194 2500100048
2500100066 2500100175
2500100263 2500100054
2500100167 2500100211
2500100046 2500100178
2500100098 2500100055
2500100138 2500100266
2500100284 2500100073
2500100087 2500100068
2500100041 2500100008
2500100296 2500100273
2500100095 2500100167
2500100012 2500100028
2500100091 2500100003
2500100129 2500100085
2500100208 2500100073
2500100065 2500100163
2500100118 2500100227
2500100203 2500100173
2500100013 2500100067
2500100200 2500100103
2500100294 2500100256
2500100062 2500100008
2500100279 2500100277
2500100267 2500100129
2500100221 2500100154
2500100147 2500100150
2500100035 2500100040
2500100084 2500100172
2500100123 2500100156
2500100047 2500100155
2500100258 2500100145
1250100115 1250100063
1250100119 1250100081
1250100090 1250100263
1250100060 1250100285
1250100074 1250100110
1250100179 1250100163
1250100268 1250100060
1250100122 1250100092
1250100042 1250100021
1250100101 1250100296
1250100049 1250100107
1250100108 1250100120
1250100281 1250100046
1250100069 1250100244
1250100011 1250100036
1250100139 1250100007
1250100053 1250100166
1250100029 1250100102
1250100151 1250100128
1250100218 1250100150
1250100094 1250100143
1250100039 1250100256
1250100060 1250100214
1250100189 1250100173
1250100145 1250100206
1250100009 1250100200
1250100163 1250100254
1250100145 1250100262
1250100110 1250100157
1250100216 1250100184
1250100028 1250100229
1250100074 1250100201
1250100057 1250100048
1250100261 1250100289
1250100096 1250100221
1250100078 1250100014
1250100021 1250100161
1250100121 1250100184
1250100128 1250100143
1250100036 1250100203
1250100001 1250100109
1250100050 1250100035
1250100145 1250100165
1250100270 1250100242
1250100015 1250100141
1250100187 1250100239
1250100202 1250100028
1250100136 1250100225
1250100162 1250100199
1250100248 1250100266
1250100179 1250100075
1250100179 1250100244
1250100031 1250100268
1250100066 1250100284
1250100039 1250100194
1250100047 1250100098
1250100168 1250100120
1250100272 1250100022
1250100243 1250100043
1250100153 1250100290
1250100078 1250100295
1250100295 1250100016
1250100022 1250100229
1250100200 1250100089
1250100064 1250100021
1250100230 1250100229
1250100076 1250100185
1250100171 1250100002
1250100076 1250100087
1250100101 1250100076
1250100024 1250100053
1250100027 1250100063
1250100110 1250100119
1250100200 1250100161
1250100264 1250100157
1250100076 1250100246
1250100188 1250100147
1250100099 1250100140
1250100096 1250100124
1250100032 1250100032
1250100045 1250100075
1250100231 1250100290
1250100259 1250100011
1250100169 1250100083
1250100252 1250100297
1250100163 1250100009
1250100132 1250100003
1250100197 1250100194
1250100218 1250100020
1250100056 1250100144
1250100247 1250100218
1250100228 1250100293
1250100294 1250100280
1250100262 1250100015
1250100028 1250100064
1250100215 1250100300
1250100293 1250100140
1250100226 1250100253
1250100048 1250100226
1250100190 1250100034
1250100245 1250100027
1250100029 1250100199
1250100104 1250100041
1250100057 1250100184
1250100154 1250100244
1250100171 1250100180
1250100069 1250100185
1250100230 1250100111
1250100254 1250100060
1250100080 1250100215
1250100213 1250100069
1250100274 1250100176
1250100010 1250100222
1250100209 1250100295
1250100283 1250100110
1250100015 1250100245
1250100032 1250100099
1250100130 1250100290
1250100126 1250100248
1250100009 1250100163
625100052 625100244
625100009 625100271
625100273 625100130
625100115 625100098
625100097 625100225
625100056 625100166
625100285 625100262
625100142 625100201
625100241 625100289
625100086 625100199
625100085 625100269
625100008 625100077
625100210 625100175
625100261 625100163
625100272 625100042
625100276 625100190
625100089 625100292
625100298 625100183
625100043 625100057
625100127 625100044
625100265 625100292
625100267 625100067
625100117 625100069
625100167 625100065
625100148 625100028
625100069 625100026
625100087 625100052
625100265 625100109
625100061 625100214
625100277 625100138
625100288 625100209
625100006 625100120
625100072 625100113
625100238 625100077
625100165 625100108
625100094 625100127
625100205 625100063
625100210 625100045
625100107 625100070
625100251 625100121
625100067 625100212
625100250 625100299
625100163 625100028
625100165 625100084
625100219 625100197
625100068 625100118
625100227 625100102
625100083 625100013
625100253 625100220
625100159 625100008
625100225 625100218
625100004 625100269
625100190 625100101
625100003 625100281
625100106 625100096
625100236 625100218
625100224 625100273
625100258 625100118
625100031 625100211
625100194 625100109
625100136 625100227
625100294 625100292
625100011 625100020
625100283 625100024
625100052 625100159
625100067 625100219
625100017 625100125
625100152 625100300
625100117 625100002
625100285 625100289
625100074 625100109
625100151 625100093
625100052 625100178
625100062 625100139
625100010 625100065
625100090 625100130
625100187 625100279
625100212 625100110
625100025 625100283
625100281 625100139
625100018 625100132
625100051 625100195
625100171 625100060
625100112 625100078
625100230 625100045
625100176 625100058
625100155 625100195
625100185 625100234
625100013 625100230
625100132 625100039
625100127 625100210
625100058 625100289
625100206 625100133
625100143 625100245
625100260 625100085
625100166 625100155
625100071 625100184
625100067 625100079
625100125 625100290
625100152 625100208
625100124 625100122
625100134 625100107
625100035 625100010
625100159 625100182
