# source: JorikJooken
# original path: jj_extract\knapsackProblemInstances-master\problemInstances\n_600_c_10000000000_g_14_f_0.1_eps_0_s_100\test.in
# format: n capacity, then weight value
600 10000000000
5000000038 5000000065
5000000093 5000000067
5000000045 5000000021
5000000079 5000000019
5000000080 5000000058
5000000022 5000000006
5000000063 5000000069
5000000089 5000000041
5000000001 5000000022
5000000082 5000000050
5000000040 5000000063
5000000053 5000000069
5000000055 5000000041
5000000051 5000000063
5000000092 5000000021
5000000048 5000000002
5000000058 5000000097
5000000013 5000000037
5000000065 5000000092
5000000063 5000000011
5000000042 5000000070
5000000038 5000000036
5000000048 5000000048
5000000098 5000000008
5000000098 5000000009
5000000049 5000000043
5000000033 5000000036
5000000016 5000000004
5000000089 5000000007
5000000077 5000000093
5000000066 5000000037
5000000084 5000000029
5000000060 5000000083
5000000072 5000000097
5000000026 5000000091
5000000079 5000000015
5000000089 5000000063
5000000007 5000000003
5000000094 5000000011
5000000005 5000000006
5000000067 5000000050
2500000035 2500000061
2500000060 2500000100
2500000043 2500000026
2500000051 2500000023
2500000014 2500000050
2500000067 2500000093
2500000058 2500000042
2500000098 2500000074
2500000065 2500000066
2500000054 2500000050
2500000088 2500000095
2500000079 2500000068
2500000073 2500000067
2500000035 2500000040
2500000096 2500000092
2500000033 2500000018
2500000029 2500000089
2500000064 2500000058
2500000056 2500000013
2500000091 2500000014
2500000097 2500000008
2500000016 2500000083
2500000051 2500000084
2500000009 2500000075
2500000061 2500000040
2500000055 2500000066
2500000013 2500000001
2500000092 2500000057
2500000018 2500000065
2500000023 2500000031
2500000025 2500000009
2500000046 2500000070
2500000087 2500000010
2500000062 2500000060
2500000074 2500000037
2500000076 2500000043
2500000045 2500000008
2500000061 2500000025
2500000076 2500000073
2500000046 2500000022
2500000080 2500000015
1250000092 1250000047
1250000032 1250000067
1250000037 1250000094
1250000058 1250000071
1250000036 1250000004
1250000021 1250000003
1250000009 1250000019
1250000014 1250000048
1250000077 1250000049
1250000093 1250000068
1250000083 1250000047
1250000064 1250000018
1250000093 1250000077
1250000059 1250000093
1250000047 1250000055
1250000085 1250000089
1250000095 1250000061
1250000017 1250000051
1250000035 1250000061
1250000007 1250000069
1250000068 1250000085
1250000015 1250000046
1250000070 1250000016
1250000080 1250000001
1250000016 1250000026
1250000005 1250000043
1250000039 1250000013
1250000074 1250000097
1250000042 1250000056
1250000093 1250000049
1250000065 1250000041
1250000054 1250000078
1250000055 1250000037
1250000065 1250000007
1250000077 1250000077
1250000031 1250000035
1250000029 1250000048
1250000060 1250000016
1250000018 1250000053
1250000025 1250000074
1250000026 1250000060
625000008 625000055
625000043 625000021
625000036 625000029
625000010 625000022
625000035 625000049
625000093 625000096
625000014 625000030
625000081 625000054
625000097 625000099
625000073 625000009
625000097 625000091
625000052 625000005
625000001 625000009
625000032 625000075
625000084 625000014
625000054 625000079
625000089 625000001
625000027 625000005
625000028 625000049
625000089 625000029
625000002 625000035
625000058 625000066
625000069 625000001
625000044 625000072
625000023 625000097
625000007 625000092
625000097 625000032
625000053 625000076
625000004 625000018
625000008 625000014
625000081 625000040
625000046 625000091
625000013 625000032
625000034 625000083
625000040 625000077
625000069 625000030
625000046 625000090
625000019 625000090
625000044 625000007
625000098 625000062
625000006 625000017
312500043 312500056
312500083 312500035
312500011 312500047
312500046 312500029
312500061 312500094
312500054 312500038
312500021 312500038
312500098 312500093
312500035 312500024
312500008 312500018
312500082 312500051
312500038 312500034
312500094 312500055
312500026 312500043
312500017 312500012
312500093 312500083
312500021 312500065
312500057 312500016
312500040 312500015
312500049 312500033
312500066 312500004
312500061 312500094
312500094 312500066
312500075 312500068
312500059 312500018
312500091 312500084
312500085 312500066
312500095 312500008
312500076 312500041
312500063 312500061
312500016 312500012
312500019 312500071
312500038 312500083
312500023 312500064
312500087 312500099
312500020 312500070
312500074 312500068
312500008 312500036
